description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Necroptosis                                                  |hsa04217     |21         |960       |85        |61686         |15.875073529411765 |1.4819900000000002e-19 |3.1239100000000003e-19 |TNFSF10,TRADD,TNFAIP3,TNF,STAT5A,STAT3,STAT1,BID,BCL2,BAX,MAPK9,PLA2G4B,JAK2,FASLG,IFNG,IFNB1,XIAP,HMGB1,TICAM1,CYLD,PARP1
Ubiquitin mediated proteolysis                               |hsa04120     |19         |960       |64        |61686         |19.07607421875     |1.6913e-19             |3.53966e-19            |NEDD4L,UBE2C,PIAS3,UBE3C,SOCS3,BTRC,SOCS1,PIAS1,CUL2,VHL,UBE2I,TRAF6,SKP2,SIAH1,PRKN,MDM2,XIAP,BIRC6,UBE2Q1
Pertussis                                                    |hsa05133     |18         |960       |57        |61686         |20.291447368421053 |4.30528e-19            |8.94644e-19            |CFL2,CASP3,TRAF6,TNF,MAPK9,MAPK1,NOS2,NFKB1,RHOA,JUN,ITGB1,ITGA5,IL6,GNAI2,FOS,TICAM1,TIRAP,MAPK14
Malaria                                                      |hsa05144     |16         |960       |40        |61686         |25.7025            |4.64242e-19            |9.57908e-19            |CD40,VCAM1,TNF,TLR2,THBS1,TGFB3,TGFB2,TGFB1,SELE,SDC1,MET,LRP1,IL6,IFNG,ICAM1,HGF
Cholinergic synapse                                          |hsa04725     |20         |960       |78        |61686         |16.475961538461537 |4.84215e-19            |9.921330000000002e-19  |AKT3,BCL2,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,KCNJ2,JAK2,ITPR1,HRAS,GNAI2,FOS,AKT2,AKT1
Rheumatoid arthritis                                         |hsa05323     |18         |960       |58        |61686         |19.941594827586204 |6.152409999999999e-19  |1.24321e-18            |CD28,TNFSF13,TNFSF11,VEGFA,TNF,TLR2,TGFB3,TGFB2,TGFB1,TEK,CXCL12,MMP1,JUN,IL6,IFNG,ICAM1,FOS,FLT1
Oocyte meiosis                                               |hsa04114     |19         |960       |68        |61686         |17.953952205882352 |6.13238e-19            |1.24777e-18            |CPEB3,CDK2,CCNE1,CCNE2,BTRC,RPS6KA3,MAP2K1,MAPK1,PPP3CA,PLK1,PGR,AR,ITPR1,IGF1R,IGF1,CPEB2,CPEB4,CPEB1,MAPK14
Spinocerebellar ataxia                                       |hsa05017     |20         |960       |80        |61686         |16.0640625         |8.39584e-19            |1.6849200000000002e-18 |ATG14,AKT3,RB1CC1,TBPL1,BECN1,XBP1,SP1,ATXN1,MAPK9,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,MAP3K5,ITPR1,MTOR,AKT2,AKT1,ATG2B
Apoptosis - multiple species                                 |hsa04215     |14         |960       |29        |61686         |31.020258620689653 |2.7809300000000003e-18 |5.54293e-18            |BCL2L11,CASP3,BECN1,BID,BCL2,BAX,BAK1,MAPK9,PMAIP1,BIRC5,XIAP,APAF1,BIRC6,BBC3
GnRH secretion                                               |hsa04929     |16         |960       |52        |61686         |19.771153846153844 |6.4324e-17             |1.2734399999999998e-16 |AKT3,RAF1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,ITPR1,HRAS,AKT2,AKT1,ESR2
Arrhythmogenic right ventricular cardiomyopathy              |hsa05412     |14         |960       |40        |61686         |22.489687500000002 |7.10164e-16            |1.3965e-15             |CDH2,ACTB,LMNA,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,GJA1,TCF7L1,CTNNB1,LEF1
Dilated cardiomyopathy                                       |hsa05414     |16         |960       |60        |61686         |17.134999999999998 |8.269719999999999e-16  |1.6153500000000001e-15 |ACTC1,TPM3,TNF,TGFB3,TGFB2,TGFB1,ACTB,LMNA,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,IGF1
Notch signaling pathway                                      |hsa04330     |13         |960       |34        |61686         |24.56856617647059  |1.99e-15               |3.86139e-15            |NCOR2,KAT2B,ADAM17,ATXN1,NOTCH4,NOTCH2,NOTCH1,LFNG,HDAC2,JAG1,DVL2,DLL4,APH1A
Alcoholism                                                   |hsa05034     |16         |960       |72        |61686         |14.279166666666667 |1.9122999999999998e-14 |3.6621100000000003e-14 |HDAC5,HDAC4,BRAF,SHC1,BDNF,RAF1,MAP2K1,MAPK1,NTRK2,NRAS,KRAS,HRAS,HDAC2,GNAI2,HDAC11,DDC
Serotonergic synapse                                         |hsa04726     |16         |960       |72        |61686         |14.279166666666667 |1.9122999999999998e-14 |3.6621100000000003e-14 |CASP3,BRAF,RAF1,PTGS2,MAP2K1,MAPK1,NRAS,KRAS,PLA2G4B,ITPR1,APP,HRAS,GNAI2,DUSP1,DDC,CYP2C9
Phosphatidylinositol signaling system                        |hsa04070     |13         |960       |40        |61686         |20.883281250000003 |2.3677e-14             |4.50478e-14            |MTMR3,INPP4B,PTEN,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PIK3C2A,ITPR1,INPPL1,MTMR14,PLCE1
Regulation of lipolysis in adipocytes                        |hsa04923     |14         |960       |50        |61686         |17.99175           |2.48511e-14            |4.69766e-14            |AKT3,IRS2,PTGS2,PRKG1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,IRS1,INSR,GNAI2,AKT2,AKT1
Inflammatory mediator regulation of TRP channels             |hsa04750     |15         |960       |65        |61686         |14.828365384615385 |6.8731e-14             |1.29091e-13            |SRC,PTGER4,MAP2K6,MAP2K3,MAPK9,PRKCD,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PLA2G4B,ITPR1,IGF1,MAPK14
Aldosterone-regulated sodium reabsorption                    |hsa04960     |11         |960       |26        |61686         |27.185336538461534 |7.6529e-14             |1.42822e-13            |NEDD4L,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,KRAS,IRS1,INSR,IGF1
Long-term depression                                         |hsa04730     |13         |960       |46        |61686         |18.159375          |1.83736e-13            |3.40726e-13            |BRAF,RAF1,MAP2K1,MAPK1,PRKG1,NRAS,KRAS,PLA2G4B,ITPR1,IGF1R,IGF1,HRAS,GNAI2
Protein processing in endoplasmic reticulum                  |hsa04141     |14         |960       |60        |61686         |14.993125          |3.98032e-13            |7.3348e-13             |ATF6,SEC23A,TUSC3,XBP1,BCL2,BAX,BAK1,DNAJC3,MAPK9,PRKN,MAP3K5,HSPA5,DNAJB11,UBQLN1
Vascular smooth muscle contraction                           |hsa04270     |15         |960       |81        |61686         |11.899305555555555 |2.1426400000000002e-12 |3.92371e-12            |ROCK2,BRAF,ROCK1,RAF1,MAP2K1,MAPK1,PRKG1,PRKCD,MYLK,RHOA,PLA2G4B,ITPR1,EDNRA,EDN1,ADM
Inositol phosphate metabolism                                |hsa00562     |11         |960       |34        |61686         |20.788786764705883 |2.5299e-12             |4.6041e-12             |MTMR3,INPP4B,PTEN,PIK3CG,PIK3CD,PIK3CB,PIK3CA,PIK3C2A,INPPL1,MTMR14,PLCE1
Legionellosis                                                |hsa05134     |11         |960       |43        |61686         |16.437645348837208 |4.4773e-11             |8.09784e-11            |CASP3,TNF,TLR2,BNIP3,RAB1A,NFKBIA,NFKB2,NFKB1,NAIP,IL6,APAF1
Carbohydrate digestion and absorption                        |hsa04973     |9          |960       |24        |61686         |24.096093749999998 |5.47232e-11            |9.83676e-11            |AKT3,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,HK2,AKT2,AKT1
Protein digestion and absorption                             |hsa04974     |10         |960       |34        |61686         |18.89889705882353  |7.44097e-11            |1.32939e-10            |ELN,COL5A3,COL16A1,COL10A1,COL5A2,COL5A1,COL4A2,COL4A1,COL3A1,COL1A1
Long-term potentiation                                       |hsa04720     |11         |960       |45        |61686         |15.707083333333332 |7.68043e-11            |1.36386e-10            |BRAF,RPS6KA3,RAP1B,RAF1,MAP2K1,MAPK1,PPP3CA,NRAS,KRAS,ITPR1,HRAS
Viral myocarditis                                            |hsa05416     |10         |960       |35        |61686         |18.35892857142857  |1.0271899999999999e-10 |1.8021900000000004e-10 |CD40,CD28,CASP3,BID,ACTB,CCND1,RAC1,ICAM1,ABL2,ABL1
Cytosolic DNA-sensing pathway                                |hsa04623     |10         |960       |35        |61686         |18.35892857142857  |1.0271899999999999e-10 |1.8021900000000004e-10 |CHUK,IKBKG,CCL4,NFKBIB,NFKBIA,NFKB1,IL6,IKBKB,IFNB1,TBK1
Hippo signaling pathway - multiple species                   |hsa04392     |7          |960       |12        |61686         |37.4828125         |1.6010299999999997e-10 |2.79226e-10            |RASSF1,YAP1,RASSF2,PAK1,RASSF6,SAV1,LATS2
Hematopoietic cell lineage                                   |hsa04640     |12         |960       |66        |61686         |11.682954545454546 |4.2977599999999995e-10 |7.45115e-10            |CD44,CD38,CD34,CD4,TNF,KIT,ITGB3,ITGA5,ITGA3,ITGA6,IL7,IL6
Glucagon signaling pathway                                   |hsa04922     |11         |960       |55        |61686         |12.851249999999999 |7.8585e-10             |1.3544400000000001e-09 |SIRT1,AKT3,PRKAB1,PPP3CA,PPARA,PKM,LDHA,ITPR1,FOXO1,AKT2,AKT1
Autophagy - other                                            |hsa04136     |8          |960       |23        |61686         |22.35              |1.3327700000000001e-09 |2.28363e-09            |GABARAPL1,ATG5,ATG12,BECN1,MTOR,ATG4D,ATG2B,ATG16L1
Antifolate resistance                                        |hsa01523     |8          |960       |25        |61686         |20.561999999999998 |2.86001e-09            |4.84383e-09            |CHUK,ABCG2,IKBKG,TNF,NFKB1,ABCC1,IL6,IKBKB
Hedgehog signaling pathway                                   |hsa04340     |8          |960       |25        |61686         |20.561999999999998 |2.86001e-09            |4.84383e-09            |CCND2,BTRC,SMO,BCL2,CCND1,PTCH1,GSK3B,GLI2
Phagosome                                                    |hsa04145     |12         |960       |78        |61686         |9.885576923076924  |3.1965700000000003e-09 |5.351979999999999e-09  |CORO1A,TUBB4B,TUBB3,TLR2,THBS1,ACTB,RAC1,RAB5A,ITGB3,ITGB1,ITGA5,FCGR2B
Dopaminergic synapse                                         |hsa04728     |12         |960       |78        |61686         |9.885576923076924  |3.1965700000000003e-09 |5.351979999999999e-09  |AKT3,MAPK9,PPP3CA,PPP2R2A,ITPR1,GSK3B,GNAI2,FOS,AKT2,AKT1,DDC,MAPK14
Maturity onset diabetes of the young                         |hsa04950     |7          |960       |18        |61686         |24.98854166666667  |5.929439999999999e-09  |9.87116e-09            |HNF1B,PKLR,PAX6,NEUROD1,HNF4G,HNF4A,NR5A2
Intestinal immune network for IgA production                 |hsa04672     |8          |960       |31        |61686         |16.58225806451613  |1.92059e-08            |3.17928e-08            |CD40,CD28,TNFSF13,CXCR4,TGFB1,CXCL12,IL6,IL2
Adrenergic signaling in cardiomyocytes                       |hsa04261     |11         |960       |76        |61686         |9.300246710526316  |2.79535e-08            |4.6013400000000005e-08 |AKT3,ACTC1,TPM3,BCL2,MAPK1,PPP2R2A,PIK3CG,GNAI2,AKT2,AKT1,MAPK14
Viral protein interaction with cytokine and cytokine receptor|hsa04061     |9          |960       |54        |61686         |10.709375          |1.46595e-07            |2.39957e-07            |IL24,TNFSF10,CXCR4,TNF,CXCL12,CCL4,IL6,IL2,ACKR3
Graft-versus-host disease                                    |hsa05332     |6          |960       |17        |61686         |22.67867647058824  |1.49528e-07            |2.43399e-07            |CD28,TNF,FASLG,IL6,IL2,IFNG
Gastric acid secretion                                       |hsa04971     |8          |960       |43        |61686         |11.954651162790697 |2.9934000000000003e-07 |4.84566e-07            |CFTR,EZR,ACTB,MYLK,KCNJ10,KCNJ2,ITPR1,GNAI2
African trypanosomiasis                                      |hsa05143     |7          |960       |30        |61686         |14.993125          |3.2232900000000003e-07 |5.18915e-07            |VCAM1,TNF,SELE,FASLG,IL6,IFNG,ICAM1
Allograft rejection                                          |hsa05330     |6          |960       |21        |61686         |18.358928571428574 |6.21655e-07            |9.953270000000001e-07  |CD40,CD28,TNF,FASLG,IL2,IFNG
Nicotinate and nicotinamide metabolism                       |hsa00760     |5          |960       |14        |61686         |22.94866071428571  |1.60969e-06            |2.56325e-06            |SIRT1,NAMPT,CD38,NT5E,SIRT7
RNA transport                                                |hsa03013     |7          |960       |39        |61686         |11.533173076923077 |2.1559900000000003e-06 |3.4146300000000003e-06 |NUP93,GEMIN2,UBE2I,KPNB1,FMR1,EIF4EBP1,EIF4E
Cysteine and methionine metabolism                           |hsa00270     |6          |960       |30        |61686         |12.85125           |6.03624e-06            |9.5087e-06             |MAT2A,LDHA,DNMT3B,DNMT3A,DNMT1,MAT2B
Renin secretion                                              |hsa04924     |7          |960       |46        |61686         |9.778125000000001  |6.82571e-06            |1.06948e-05            |PTGER4,PPP3CA,KCNJ2,ITPR1,GNAI2,EDNRA,EDN1
PPAR signaling pathway                                       |hsa03320     |7          |960       |50        |61686         |8.995875           |1.20685e-05            |1.8808800000000002e-05 |PPARG,PPARA,MMP1,ILK,ACSL4,ACSL1,ANGPTL4
Type I diabetes mellitus                                     |hsa04940     |5          |960       |22        |61686         |14.603693181818182 |1.90934e-05            |2.95998e-05            |CD28,TNF,FASLG,IL2,IFNG
Ovarian steroidogenesis                                      |hsa04913     |6          |960       |38        |61686         |10.145723684210527 |2.52433e-05            |3.8927800000000004e-05 |PTGS2,PLA2G4B,INSR,IGF1R,IGF1,CYP1B1
Ferroptosis                                                  |hsa04216     |5          |960       |27        |61686         |11.899305555555554 |5.48782e-05            |8.41849e-05            |ATG5,TP53,HMOX1,ACSL4,ACSL1
Retrograde endocannabinoid signaling                         |hsa04723     |7          |960       |63        |61686         |7.1395833333333325 |5.6112799999999996e-05 |8.56305e-05            |PTGS2,MAPK9,MAPK1,NDUFA4,ITPR1,GNAI2,MAPK14
Homologous recombination                                     |hsa03440     |4          |960       |15        |61686         |17.134999999999998 |6.93979e-05            |0.000105355            |XRCC3,RPA1,RAD51,ATM
Amphetamine addiction                                        |hsa05031     |6          |960       |46        |61686         |8.381250000000001  |7.70573e-05            |0.00011638             |SIRT1,PPP3CA,JUN,HDAC2,FOS,DDC
Systemic lupus erythematosus                                 |hsa05322     |5          |960       |31        |61686         |10.36391129032258  |0.000109705            |0.000164838            |CD40,CD28,ACTN1,TNF,IFNG
Chemical carcinogenesis                                      |hsa05204     |5          |960       |32        |61686         |10.0400390625      |0.000128359            |0.000191883            |PTGS2,ARNT,ALDH3A1,CYP2C9,CYP1B1
ABC transporters                                             |hsa02010     |4          |960       |18        |61686         |14.279166666666667 |0.00014989299999999998 |0.000222937            |CFTR,ABCG2,ABCC1,ABCA1
Glycolysis / Gluconeogenesis                                 |hsa00010     |5          |960       |36        |61686         |8.924479166666666  |0.00022826099999999997 |0.000337781            |PKM,PKLR,LDHA,HK2,ALDH3A1
Purine metabolism                                            |hsa00230     |6          |960       |57        |61686         |6.763815789473685  |0.000258253            |0.000378341            |PKM,PKLR,PDE4D,NT5E,IMPDH1,FHIT
Pancreatic secretion                                         |hsa04972     |6          |960       |57        |61686         |6.763815789473685  |0.000258253            |0.000378341            |CFTR,CD38,RAP1B,RAC1,RHOA,ITPR1
Cocaine addiction                                            |hsa05030     |5          |960       |37        |61686         |8.683277027027026  |0.000260562            |0.000379824            |BDNF,NFKB1,JUN,GNAI2,DDC
Oxidative phosphorylation                                    |hsa00190     |4          |960       |21        |61686         |12.239285714285716 |0.000282485            |0.000409743            |ATP5F1B,NDUFA4,CYTB,COX2
Autoimmune thyroid disease                                   |hsa05320     |4          |960       |23        |61686         |11.175             |0.000407739            |0.000588511            |CD40,CD28,FASLG,IL2
Cardiac muscle contraction                                   |hsa04260     |4          |960       |25        |61686         |10.280999999999999 |0.000568275            |0.000816199            |ACTC1,TPM3,CYTB,COX2
Circadian entrainment                                        |hsa04713     |6          |960       |66        |61686         |5.841477272727273  |0.0005745230000000001  |0.0008211469999999999  |MAPK1,PRKG1,PER1,ITPR1,GNAI2,FOS
Glutamatergic synapse                                        |hsa04724     |6          |960       |72        |61686         |5.354687500000001  |0.00091324             |0.00129893             |SLC1A2,MAPK1,PPP3CA,PLA2G4B,ITPR1,GNAI2
Base excision repair                                         |hsa03410     |3          |960       |13        |61686         |14.828365384615385 |0.00095638             |0.00134721             |TDG,HMGB1,PARP1
Fatty acid biosynthesis                                      |hsa00061     |3          |960       |13        |61686         |14.828365384615385 |0.00095638             |0.00134721             |FASN,ACSL4,ACSL1
Antigen processing and presentation                          |hsa04612     |4          |960       |34        |61686         |7.559558823529412  |0.00186484             |0.00261435             |CD4,TNF,IFNG,HSPA5
Biosynthesis of cofactors                                    |hsa01240     |5          |960       |57        |61686         |5.636513157894736  |0.00193837             |0.00270449             |PKM,PKLR,MAT2A,ALPG,MAT2B
Glycerophospholipid metabolism                               |hsa00564     |4          |960       |35        |61686         |7.343571428571428  |0.00207978             |0.00288803             |GPD1L,LYPLA2,TAZ,PLA2G4B
Sphingolipid metabolism                                      |hsa00600     |3          |960       |17        |61686         |11.33933823529412  |0.00217082             |0.00300024             |SPTLC1,SGMS1,CERS2
Neuroactive ligand-receptor interaction                      |hsa04080     |8          |960       |150       |61686         |3.4269999999999996 |0.00253409             |0.00348586             |THRB,PTGER4,LEPR,NR3C1,EDNRA,EDN1,LPAR1,ADM
Peroxisome                                                   |hsa04146     |4          |960       |37        |61686         |6.946621621621621  |0.00255978             |0.00350474             |AMACR,NOS2,ACSL4,ACSL1
Circadian rhythm                                             |hsa04710     |3          |960       |18        |61686         |10.709375000000001 |0.00257501             |0.0035092              |BTRC,PRKAB1,PER1
Biosynthesis of amino acids                                  |hsa01230     |4          |960       |41        |61686         |6.26890243902439   |0.00373741             |0.00506973             |PKM,PKLR,MAT2A,MAT2B
Complement and coagulation cascades                          |hsa04610     |4          |960       |43        |61686         |5.977325581395348  |0.0044445              |0.0060011000000000005  |SERPINE1,FGG,FGB,FGA
Vasopressin-regulated water reabsorption                     |hsa04962     |3          |960       |24        |61686         |8.03203125         |0.0059597              |0.00801006             |RAB5A,ARHGDIA,AQP4
Bile secretion                                               |hsa04976     |4          |960       |48        |61686         |5.3546875          |0.00659296             |0.00882072             |CFTR,ABCG2,AQP4,HMGCR
Lysine degradation                                           |hsa00310     |3          |960       |26        |61686         |7.414182692307692  |0.00748162             |0.00991907             |PLOD2,KMT5A,EZH2
Pyruvate metabolism                                          |hsa00620     |3          |960       |26        |61686         |7.414182692307692  |0.00748162             |0.00991907             |PKM,PKLR,LDHA
Metabolism of xenobiotics by cytochrome P450                 |hsa00980     |3          |960       |28        |61686         |6.884598214285714  |0.00921278             |0.012104700000000001   |ALDH3A1,CYP2C9,CYP1B1
Arachidonic acid metabolism                                  |hsa00590     |3          |960       |28        |61686         |6.884598214285714  |0.00921278             |0.012104700000000001   |PTGS2,PLA2G4B,CYP2C9
Various types of N-glycan biosynthesis                       |hsa00513     |2          |960       |10        |61686         |12.85125           |0.010021700000000001   |0.013108700000000001   |TUSC3,FUT8
Cholesterol metabolism                                       |hsa04979     |3          |960       |31        |61686         |6.218346774193549  |0.0122137              |0.0157648              |LRP1,ABCA1,ANGPTL4
Primary immunodeficiency                                     |hsa05340     |3          |960       |31        |61686         |6.218346774193549  |0.0122137              |0.0157648              |CD40,CD4,IKBKG
RNA degradation                                              |hsa03018     |2          |960       |11        |61686         |11.682954545454546 |0.0121232              |0.0157872              |TOB1,DDX6
DNA replication                                              |hsa03030     |2          |960       |12        |61686         |10.709375          |0.014399               |0.018343099999999998   |RPA1,MCM2
Other types of O-glycan biosynthesis                         |hsa00514     |2          |960       |12        |61686         |10.709375          |0.014399               |0.018343099999999998   |LFNG,GALNT14
Mismatch repair                                              |hsa03430     |2          |960       |12        |61686         |10.709375          |0.014399               |0.018343099999999998   |RPA1,MSH3
Fatty acid metabolism                                        |hsa01212     |3          |960       |34        |61686         |5.66966911764706   |0.0157114              |0.0199283              |FASN,ACSL4,ACSL1
Phenylalanine metabolism                                     |hsa00360     |2          |960       |13        |61686         |9.885576923076922  |0.016843200000000003   |0.0211804              |ALDH3A1,DDC
N-Glycan biosynthesis                                        |hsa00510     |2          |960       |13        |61686         |9.885576923076922  |0.016843200000000003   |0.0211804              |TUSC3,FUT8
Linoleic acid metabolism                                     |hsa00591     |2          |960       |14        |61686         |9.179464285714285  |0.0194498              |0.0242502              |PLA2G4B,CYP2C9
Porphyrin and chlorophyll metabolism                         |hsa00860     |2          |960       |14        |61686         |9.179464285714285  |0.0194498              |0.0242502              |HMOX1,FXN
Staphylococcus aureus infection                              |hsa05150     |3          |960       |37        |61686         |5.209966216216216  |0.0197147              |0.0244763              |ICAM1,FGG,FCGR2B
Arginine biosynthesis                                        |hsa00220     |2          |960       |15        |61686         |8.567499999999999  |0.0222134              |0.027346699999999998   |NOS3,NOS2
Asthma                                                       |hsa05310     |2          |960       |15        |61686         |8.567499999999999  |0.0222134              |0.027346699999999998   |CD40,TNF
Folate biosynthesis                                          |hsa00790     |2          |960       |17        |61686         |7.559558823529412  |0.0281894              |0.0344145              |ALPG,AKR1B10
Fanconi anemia pathway                                       |hsa03460     |2          |960       |17        |61686         |7.559558823529412  |0.0281894              |0.0344145              |RPA1,RAD51
Fructose and mannose metabolism                              |hsa00051     |2          |960       |18        |61686         |7.139583333333333  |0.0313912              |0.0381644              |HK2,AKR1B10
Tyrosine metabolism                                          |hsa00350     |2          |960       |19        |61686         |6.763815789473685  |0.0347286              |0.0420475              |ALDH3A1,DDC
Salivary secretion                                           |hsa04970     |3          |960       |47        |61686         |4.101462765957447  |0.0367325              |0.044290699999999995   |CD38,PRKG1,ITPR1
Galactose metabolism                                         |hsa00052     |2          |960       |20        |61686         |6.425625           |0.0381968              |0.0458675              |HK2,AKR1B10
