description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Tight junction                                               |hsa04530     |33         |1355      |80        |61686         |18.778948339483396 |1.5313299999999998e-33 |4.28491e-33            |NEDD4L,CFTR,CDK4,CDC42,ARPC5,ROCK2,RUNX1,EZR,ACTG1,TIAM1,STK11,SRC,ACTB,CCND1,ROCK1,RDX,RAC1,MAPK9,PRKCE,PRKAB1,PRKAA2,PRKAA1,PPP2R2A,NF2,MSN,MAP3K5,RHOA,JUN,ITGB1,HSPA4,GATA4,ERBB2,F11R
Natural killer cell mediated cytotoxicity                    |hsa04650     |33         |1355      |82        |61686         |18.320925209252092 |4.14634e-33            |1.1496699999999999e-32 |CASP3,TNFRSF10A,TNFRSF10B,TNFSF10,PIK3R3,ZAP70,TNF,BRAF,SOS1,SHC1,RAF1,RAC1,MAP2K1,MAPK1,PPP3CA,PIK3R2,PIK3R1,PIK3CD,PIK3CA,PAK1,NRAS,NFATC1,KRAS,FASLG,FAS,IFNG,IFNB1,ICAM1,HRAS,HLA-G,GRB2,FYN,ULBP2
Progesterone-mediated oocyte maturation                      |hsa04914     |31         |1355      |69        |61686         |20.453136531365313 |5.01529e-33            |1.3780799999999998e-32 |CPEB3,CDC27,CDC25A,AKT3,CCNA2,PIK3R3,BUB1,BRAF,RAF1,MAP2K1,MAPK9,MAPK1,PLK1,PIK3R2,PIK3R1,PIK3CD,PIK3CA,PGR,MAD2L1,KRAS,KIF22,IGF1R,IGF1,HSP90AA1,GNAI2,CPEB2,AKT2,AKT1,CPEB4,CPEB1,MAPK14
Longevity regulating pathway - multiple species              |hsa04213     |28         |1355      |52        |61686         |24.513312517740562 |7.25622e-33            |1.95854e-32            |SIRT1,AKT3,ATG5,IRS2,PIK3R3,SOD2,RPS6KB1,PRKAB1,PRKAA2,PRKAA1,PIK3R2,PIK3R1,PIK3CD,PIK3CA,NRAS,KRAS,IRS1,INSR,IGF1R,IGF1,HRAS,HDAC2,HDAC1,MTOR,FOXO3,FOXO1,AKT2,AKT1
Platelet activation                                          |hsa04611     |35         |1355      |98        |61686         |16.258829731154457 |7.253629999999999e-33  |1.9753199999999998e-32 |RASGRP1,AKT3,ROCK2,PIK3R3,ACTG1,STIM1,SRC,ACTB,ROCK1,RAP1B,MAPK1,PRKG1,PPP1CC,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CA,RHOA,PLA2G4B,ITPR1,ITGB3,ITGB1,GP1BA,GNAI2,FYN,FGG,FGB,FGA,AKT2,AKT1,MAPK14,COL3A1,COL1A2,COL1A1
Huntington disease                                           |hsa05016     |35         |1355      |99        |61686         |16.09459912780946  |1.0986899999999999e-32 |2.93948e-32            |CLTC,RCOR1,ATG14,PPARGC1A,TUBB4B,PPIF,RB1CC1,ULK2,CREB5,CASP9,CASP8,CASP3,BECN1,TP53,STX1A,SP1,SOD2,BDNF,BAX,REST,PSMD9,MAPK9,PPARG,NDUFA4,COX2,MAP3K5,ITPR1,APAF1,HDAC2,HDAC1,GPX2,MTOR,ERN1,ATG2B,CREB1
Basal cell carcinoma                                         |hsa05217     |26         |1355      |43        |61686         |27.52657684716382  |1.7891999999999998e-32 |4.7452699999999994e-32 |CDKN1A,FZD7,FZD6,FZD4,FZD1,AXIN2,WNT7A,WNT2,WNT1,TP53,TCF7,BMP4,BMP2,SMO,BAX,BAK1,PTCH1,APC,GSK3B,GLI3,TCF7L1,WNT10A,DVL3,WNT4,SUFU,LEF1
Endocytosis                                                  |hsa04144     |34         |1355      |95        |61686         |16.29305884637794  |5.290059999999999e-32  |1.39092e-31            |CLTC,NEDD4L,WWP1,CDC42,ARPC5,ZFYVE9,CAV1,CXCR4,TSG101,TRAF6,TGFBR2,TGFBR1,TFRC,SRC,RAB5B,RAB5A,PDGFRA,MDM2,SMAD3,SMAD2,RHOA,ARF6,LDLR,CXCR2,IGF1R,HRAS,HLA-G,FGFR3,ITCH,EGFR,RAB11FIP1,RAB22A,SMURF1,DAB2
Adipocytokine signaling pathway                              |hsa04920     |28         |1355      |55        |61686         |23.176222744045624 |6.11102e-32            |1.59304e-31            |CHUK,PPARGC1A,AKT3,SOCS3,IRS2,TNF,STK11,STAT3,SLC2A4,SLC2A1,RXRA,RELA,MAPK9,PRKAB1,PRKAA2,PRKAA1,PPARA,NFKBIB,NFKBIA,NFKB1,JAK2,IRS1,IKBKB,MTOR,AKT2,ACSL4,ACSL1,AKT1
Calcium signaling pathway                                    |hsa04020     |41         |1355      |158       |61686         |11.813377551497034 |6.73303e-32            |1.7403199999999997e-31 |PPIF,CCKBR,CAMK2D,CAMK4,CXCR4,VEGFA,STIM1,SLC8A1,RET,PPP3CA,ATP2A2,PDGFRB,PDGFRA,PDGFB,PDGFA,P2RX7,OXTR,NTRK3,NTRK2,NOS2,NOS1,MST1,MET,KDR,ITPR1,HTR2C,HGF,FLT1,FGFR3,FGFR1,FGF9,FGF5,FGF2,ERBB4,ERBB3,ERBB2,AGTR1,EGFR,CAMK1D,PDGFC,PLCE1
Inflammatory bowel disease                                   |hsa05321     |27         |1355      |51        |61686         |24.10132407206425  |1.81463e-31            |4.6509399999999994e-31 |TNF,TLR4,TLR2,TGFB3,TGFB2,TGFB1,STAT3,STAT1,RORC,RELA,NFKB1,NFATC1,SMAD3,SMAD2,JUN,IL18,IL13,IL12A,IL6,IL4,IL2,IL1B,IFNG,GATA3,NOD2,IL21R,TBX21
Rheumatoid arthritis                                         |hsa05323     |28         |1355      |58        |61686         |21.97745260211223  |4.360899999999999e-31  |1.1084e-30             |CD80,CD28,TNFSF13,TNFSF11,VEGFA,TNF,TLR4,TLR2,TGFB3,TGFB2,TGFB1,TEK,CXCL12,CCL20,CCL5,MMP3,MMP1,JUN,IL18,IL11,CXCL8,IL6,IL1B,IFNG,ICAM1,FOS,FLT1,CSF1
Phospholipase D signaling pathway                            |hsa04072     |35         |1355      |112       |61686         |14.226476014760147 |1.5455299999999999e-30 |3.895759999999999e-30  |AKT3,PIK3R3,SOS1,SHC1,RAF1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CA,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,RHOA,ARF6,KRAS,KIT,PLA2G4B,INSR,CXCR2,CXCL8,HRAS,GRM7,GRB2,FYN,MTOR,AKT2,AKT1,AGTR1,EGFR,PDGFC
Fc epsilon RI signaling pathway                              |hsa04664     |27         |1355      |57        |61686         |21.56434259079433  |9.778259999999999e-30  |2.44456e-29            |AKT3,PIK3R3,TNF,SOS1,MAP2K4,RAF1,RAC1,MAP2K6,MAP2K3,MAP2K1,MAPK9,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CA,NRAS,KRAS,PLA2G4B,IL13,IL4,HRAS,GRB2,FYN,AKT2,AKT1,MAPK14
Bacterial invasion of epithelial cells                       |hsa05100     |26         |1355      |52        |61686         |22.762361623616236 |1.74443e-29            |4.3256299999999997e-29 |CLTC,CDH1,CDC42,WASF2,ARPC5,CAV1,PIK3R3,ACTG1,SRC,SHC1,ACTB,RAC1,PXN,PIK3R2,PIK3R1,PIK3CD,PIK3CA,MET,RHOA,ITGB1,ITGA5,ILK,FN1,ELMO2,CRKL,CRK
Ubiquitin mediated proteolysis                               |hsa04120     |29         |1355      |74        |61686         |17.840769921212726 |7.367869999999999e-29  |1.8122599999999997e-28 |NEDD4L,UBE2C,WWP1,CDC34,CDC27,PIAS3,STUB1,UBE3C,SOCS3,BTRC,SOCS1,PIAS1,CUL2,CUL5,VHL,UBE2N,UBE2I,TRAF6,BRCA1,SKP2,SIAH1,MDM2,XIAP,BIRC2,ITCH,SMURF1,UBE2Q1,FBXW7,UBR5
VEGF signaling pathway                                       |hsa04370     |25         |1355      |49        |61686         |23.226899615934936 |1.07532e-28            |2.6237799999999996e-28 |CDC42,AKT3,CASP9,PIK3R3,VEGFA,SRC,RAF1,RAC1,PXN,PTGS2,MAP2K1,MAPK1,PPP3CA,PIK3R2,PIK3R1,PIK3CD,PIK3CA,NRAS,KRAS,KDR,PLA2G4B,HRAS,AKT2,AKT1,MAPK14
Hypertrophic cardiomyopathy                                  |hsa05410     |26         |1355      |56        |61686         |21.13647865050079  |2.14987e-28            |5.204059999999999e-28  |CACNB3,ACTG1,ACTC1,TPM3,TPM1,TNF,TGFB3,TGFB2,TGFB1,SLC8A1,ACTB,PRKAB1,PRKAA2,PRKAA1,ATP2A2,ITGB8,ITGB3,ITGB1,ITGAV,ITGA7,ITGA5,ITGA3,ITGA6,IL6,IGF1,EDN1
Leukocyte transendothelial migration                         |hsa04670     |29         |1355      |77        |61686         |17.145674989217426 |2.92584e-28            |7.02661e-28            |CDC42,ROCK2,PIK3R3,CXCR4,EZR,VCAM1,ACTG1,CXCL12,ACTB,ROCK1,RAP1B,RAC1,PXN,PIK3R2,PIK3R1,PIK3CD,PIK3CA,MSN,MMP9,MMP2,CD99,RHOA,ITGB1,ICAM1,GNAI2,CYBB,CTNND1,MAPK14,F11R
Cell adhesion molecules                                      |hsa04514     |27         |1355      |64        |61686         |19.205742619926202 |5.0942599999999995e-28 |1.21387e-27            |CADM1,ICOSLG,CDH2,CDH1,CD40LG,CD40,CD34,CD80,CD28,CD8A,VCAM1,SIGLEC1,SELE,SDC1,NECTIN1,NCAM1,CD99,L1CAM,ITGB8,ITGB1,ITGAV,ITGA6,ICAM1,HLA-G,ALCAM,F11R,CD274
Thermogenesis                                                |hsa04714     |29         |1355      |84        |61686         |15.716868740115975 |5.6377799999999996e-27 |1.3329599999999998e-26 |PPARGC1A,CREB5,ACTG1,SOS1,SMARCA4,SMARCA2,ACTB,RPS6KB1,MAP2K3,PRKG1,PRKAB1,PRKAA2,PRKAA1,PPARG,NRAS,NDUFA4,COX2,MAP3K5,KRAS,HRAS,GRB2,MTOR,KLB,FGFR1,ACSL4,ACSL1,SIRT6,MAPK14,CREB1
Pertussis                                                    |hsa05133     |25         |1355      |56        |61686         |20.323537163943065 |8.190319999999999e-27  |1.92158e-26            |CASP7,CASP3,TRAF6,TNF,TLR4,RELA,MAPK9,MAPK1,NOS2,NFKB1,MYD88,RHOA,JUN,ITGB1,ITGA5,IRAK1,IL12A,CXCL8,IL6,IL1B,GNAI2,TICAM2,FOS,TIRAP,MAPK14
Malaria                                                      |hsa05144     |22         |1355      |40        |61686         |25.03859778597786  |2.17265e-26            |5.05846e-26            |CD40LG,CD40,VCAM1,TNF,TLR4,TLR2,THBS1,TGFB3,TGFB2,TGFB1,SELE,SDC1,MYD88,MET,IL18,IL12A,CXCL8,IL6,IL1B,IFNG,ICAM1,HGF
cGMP-PKG signaling pathway                                   |hsa04022     |32         |1355      |117       |61686         |12.451206358217428 |5.39604e-26            |1.2468099999999998e-25 |PPIF,AKT3,CREB5,ROCK2,IRS2,TRPC6,SLC8A1,ROCK1,RGS2,RAF1,MAP2K1,MAPK1,PRKG1,PRKCE,PPP3CA,PPP1CC,PIK3CG,ATP2A2,NFATC3,NFATC1,MEF2D,MEF2C,RHOA,ITPR1,IRS1,INSR,GNAI2,GATA4,AKT2,AKT1,AGTR1,CREB1
Fc gamma R-mediated phagocytosis                             |hsa04666     |26         |1355      |68        |61686         |17.406511829824183 |1.10087e-25            |2.52454e-25            |WASF3,CDC42,WASF2,ARPC5,AKT3,PIK3R3,RPS6KB1,RAF1,RAC1,MAP2K1,MAPK1,PRKCE,PRKCD,PIK3R2,PIK3R1,PIK3CD,PIK3CA,PAK1,MARCKS,LIMK1,ARF6,PLA2G4B,AKT2,AKT1,CRKL,CRK
Type II diabetes mellitus                                    |hsa04930     |22         |1355      |43        |61686         |23.291718870677077 |1.8935599999999999e-25 |4.309970000000001e-25  |SOCS3,SOCS2,IRS2,SOCS1,PIK3R3,TNF,SLC2A4,MAPK9,MAPK1,PRKCE,PRKCD,PKM,PKLR,PIK3R2,PIK3R1,PIK3CD,PIK3CA,IRS1,INSR,IKBKB,HK2,MTOR
Thyroid cancer                                               |hsa05216     |20         |1355      |33        |61686         |27.590741361959072 |2.6054400000000003e-25 |5.8863699999999995e-25 |CDKN1A,CDH1,TPM3,TP53,BRAF,TCF7,RXRA,CCND1,BAX,RET,BAK1,MAP2K1,MAPK1,PPARG,NRAS,MYC,KRAS,HRAS,TCF7L1,LEF1
Melanogenesis                                                |hsa04916     |25         |1355      |64        |61686         |17.783095018450187 |4.98324e-25            |1.1175700000000002e-24 |CAMK2D,FZD7,FZD6,FZD4,FZD1,WNT7A,WNT2,WNT1,TCF7,RAF1,MAP2K1,MAPK1,NRAS,KRAS,KIT,HRAS,GSK3B,GNAI2,TCF7L1,EDN1,WNT10A,DVL3,WNT4,LEF1,CREB1
Viral protein interaction with cytokine and cytokine receptor|hsa04061     |24         |1355      |58        |61686         |18.837816516096193 |8.2079199999999995e-25 |1.8273099999999998e-24 |CCL26,TNFRSF10A,TNFRSF10B,TNFSF10,CXCR4,TNF,CXCL12,CCL22,CCL20,CCL5,CCL4,CCL1,IL18,IL10RA,CXCR2,CXCL8,IL6R,IL6,IL2,IL34,CSF1R,CSF1,CCR7,CCR1
Alcoholism                                                   |hsa05034     |26         |1355      |76        |61686         |15.574247426684794 |3.2695100000000003e-24 |7.22609e-24            |HDAC5,HDAC6,HDAC4,HDAC9,CREB5,CAMK4,BRAF,SOS1,SHC1,BDNF,RAF1,MAP2K1,MAPK1,PPP1CC,NTRK2,NRAS,MAOA,KRAS,HRAS,HDAC2,HDAC1,GRB2,GNAI2,HDAC11,DDC,CREB1
GnRH signaling pathway                                       |hsa04912     |25         |1355      |69        |61686         |16.494464944649447 |4.64419e-24            |1.01905e-23            |MAP3K2,CDC42,CAMK2D,SRC,SOS1,MAP2K4,RAF1,MAP2K6,MAP2K3,MAP2K1,MAPK9,MAPK7,MAPK1,PRKCD,NRAS,MMP14,MMP2,KRAS,PLA2G4B,JUN,ITPR1,HRAS,GRB2,EGFR,MAPK14
RIG-I-like receptor signaling pathway                        |hsa04622     |22         |1355      |49        |61686         |20.43967166202274  |7.89198e-24            |1.71932e-23            |DDX58,CHUK,ATG5,ATG12,CASP8,FADD,TRAF6,TNF,MAP3K7,RELA,MAPK9,PIN1,NFKBIB,NFKBIA,NFKB1,IL12A,CXCL8,IKBKB,IFNB1,SIKE1,CYLD,MAPK14
Parkinson disease                                            |hsa05012     |26         |1355      |80        |61686         |14.795535055350555 |1.50361e-23            |3.2524799999999996e-23 |ATF6,TUBB4B,PPIF,MFN2,CASP9,CASP3,CAMK2D,XBP1,TP53,BAX,PSMD9,MAPK9,NFE2L2,NDUFA4,COX2,MAP3K5,MAOA,ITPR1,HSPA5,APAF1,GNAI2,ERN1,EIF2S1,DUSP1,PINK1,DAXX
Oocyte meiosis                                               |hsa04114     |25         |1355      |74        |61686         |15.37997407001097  |3.53324e-23            |7.589010000000001e-23  |CPEB3,CDC27,CCNE1,PTTG1,CCNE2,BTRC,CAMK2D,YWHAZ,BUB1,MAP2K1,MAPK1,PPP3CA,PPP2R5E,PPP1CC,PLK1,PGR,MAD2L1,AR,ITPR1,IGF1R,IGF1,CPEB2,CPEB4,CPEB1,MAPK14
Epithelial cell signaling in Helicobacter pylori infection   |hsa05120     |21         |1355      |46        |61686         |20.783025830258303 |5.317969999999999e-23  |1.13425e-22            |CHUK,CDC42,CASP3,ADAM17,SRC,MAP2K4,CCL5,RELA,RAC1,MAPK9,PAK1,NFKBIA,NFKB1,MET,JUN,CXCR2,CXCL8,IKBKB,EGFR,MAPK14,F11R
Gap junction                                                 |hsa04540     |23         |1355      |64        |61686         |16.36044741697417  |3.7560699999999994e-22 |7.95557e-22            |MAP3K2,TUBB4B,SRC,SOS1,RAF1,MAP2K1,MAPK7,MAPK1,PRKG1,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,KRAS,ITPR1,HTR2C,HRAS,GRB2,GNAI2,GJA1,EGFR,PDGFC
Spinocerebellar ataxia                                       |hsa05017     |25         |1355      |82        |61686         |13.87948879488795  |6.44557e-22            |1.35579e-21            |ATG14,PPIF,AKT3,RB1CC1,ULK2,BECN1,PIK3R3,XBP1,VLDLR,SP1,ATXN1,PSMD9,MAPK9,PIK3R2,PIK3R1,PIK3CD,PIK3CA,ATP2A2,MAP3K5,ITPR1,MTOR,AKT2,AKT1,ERN1,ATG2B
ECM-receptor interaction                                     |hsa04512     |20         |1355      |47        |61686         |19.372222658396797 |3.3156900000000002e-21 |6.926609999999998e-21  |CD44,THBS1,SDC1,LAMC2,LAMC1,ITGB8,ITGB3,ITGB1,ITGAV,ITGA7,ITGA5,ITGA3,ITGA6,GP1BA,NPNT,FN1,COL4A2,COL4A1,COL1A2,COL1A1
Cholinergic synapse                                          |hsa04725     |24         |1355      |79        |61686         |13.830295670045308 |4.6813900000000005e-21 |9.7131e-21             |AKT3,CREB5,CAMK2D,CAMK4,PIK3R3,BCL2,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CA,NRAS,KRAS,JAK2,ITPR1,HRAS,GNAI2,FYN,FOS,AKT2,AKT1,CREB1
Legionellosis                                                |hsa05134     |19         |1355      |43        |61686         |20.11557538831202  |1.3369900000000001e-20 |2.7552799999999995e-20 |CASP9,CASP8,CASP7,CASP3,TNF,TLR4,TLR2,BNIP3,RELA,NFKBIA,NFKB1,NAIP,MYD88,IL18,IL12A,CXCL8,IL6,IL1B,APAF1
Mitophagy - animal                                           |hsa04137     |20         |1355      |50        |61686         |18.20988929889299  |1.5037899999999998e-20 |3.07822e-20            |MFN2,ATG5,BECN1,TP53,BNIP3L,BNIP3,SRC,SP1,RELA,MAPK9,NRAS,KRAS,JUN,HRAS,HIF1A,FOXO3,E2F1,PINK1,RHOT1,CSNK2A1
Arrhythmogenic right ventricular cardiomyopathy              |hsa05412     |19         |1355      |44        |61686         |19.65840322039584  |2.30471e-20            |4.68625e-20            |CDH2,CACNB3,ACTG1,TCF7,SLC8A1,ACTB,ATP2A2,ITGB8,ITGB3,ITGB1,ITGAV,ITGA7,ITGA5,ITGA3,ITGA6,GJA1,TCF7L1,DSC2,LEF1
Dilated cardiomyopathy                                       |hsa05414     |21         |1355      |63        |61686         |15.174907749077489 |1.48415e-19            |2.9977900000000003e-19 |CACNB3,ACTG1,ACTC1,TPM3,TPM1,TNF,TGFB3,TGFB2,TGFB1,SLC8A1,ACTB,ATP2A2,ITGB8,ITGB3,ITGB1,ITGAV,ITGA7,ITGA5,ITGA3,ITGA6,IGF1
Viral myocarditis                                            |hsa05416     |17         |1355      |36        |61686         |21.49778597785978  |3.39308e-19            |6.80849e-19            |CD40LG,CD40,CD80,CD28,CAV1,CASP9,CASP8,CASP3,ACTG1,ACTB,CCND1,RAC1,ICAM1,HLA-G,ABL2,FYN,ABL1
Notch signaling pathway                                      |hsa04330     |17         |1355      |37        |61686         |20.91676473521492  |6.148699999999999e-19  |1.22572e-18            |NCSTN,NCOR2,KAT2B,NUMB,ADAM17,ATXN1,NOTCH4,NOTCH2,NOTCH1,LFNG,HDAC2,HDAC1,JAG1,DVL3,DLL4,APH1A,DLL1
Phagosome                                                    |hsa04145     |22         |1355      |81        |61686         |12.364739647396473 |3.0283299999999995e-18 |5.997669999999999e-18  |TUBB4B,SCARB1,ACTG1,TLR4,TLR2,THBS1,TFRC,TAP1,ACTB,RAC1,RAB5B,RAB5A,NOS1,MRC1,M6PR,LAMP2,ITGB3,ITGB1,ITGAV,ITGA5,HLA-G,CYBB
Adrenergic signaling in cardiomyocytes                       |hsa04261     |22         |1355      |82        |61686         |12.213950139501394 |4.05328e-18            |7.97581e-18            |AKT3,CREB5,CAMK2D,CACNB3,ACTC1,TPM3,TPM1,SLC9A1,SLC8A1,BCL2,MAPK1,PPP2R5E,PPP2R2A,PPP1CC,PIK3CG,ATP2A2,GNAI2,AKT2,AKT1,AGTR1,MAPK14,CREB1
Apoptosis - multiple species                                 |hsa04215     |15         |1355      |30        |61686         |22.762361623616233 |1.4122399999999998e-17 |2.7611199999999997e-17 |BCL2L11,CASP9,CASP8,CASP7,CASP3,FADD,BECN1,BCL2,BAX,BAK1,MAPK9,BIRC5,XIAP,BIRC2,APAF1
Inflammatory mediator regulation of TRP channels             |hsa04750     |20         |1355      |68        |61686         |13.389624484480139 |1.80167e-17            |3.4778999999999997e-17 |CAMK2D,PIK3R3,SRC,MAP2K6,MAP2K3,MAPK9,PRKCE,PRKCD,PPP1CC,PIK3R2,PIK3R1,PIK3CD,PIK3CA,PLA2G4B,ITPR1,IL1B,IGF1,HTR2C,ALOX12,MAPK14
Hematopoietic cell lineage                                   |hsa04640     |20         |1355      |68        |61686         |13.389624484480139 |1.80167e-17            |3.4778999999999997e-17 |CD44,CD34,CD8A,TNF,TFRC,KIT,CD24,ITGB3,ITGA5,ITGA3,ITGA6,IL11,IL7,IL6R,IL6,IL4,IL1B,GP1BA,CSF1R,CSF1
Protein processing in endoplasmic reticulum                  |hsa04141     |19         |1355      |62        |61686         |13.951124866087369 |4.82011e-17            |9.24611e-17            |ATF6,SEC23A,STUB1,EDEM1,XBP1,BCL2,BAX,BAK1,BAG1,MAPK9,NFE2L2,MAP3K5,HSP90AA1,HSPA5,ERN1,EIF2S1,DERL1,YOD1,DNAJB11
Glucagon signaling pathway                                   |hsa04922     |18         |1355      |57        |61686         |14.376228393862887 |1.7538e-16             |3.34319e-16            |SIRT1,PPARGC1A,AKT3,CREB5,CAMK2D,SLC2A1,PRKAB1,PRKAA2,PRKAA1,PPP3CA,PPARA,PKM,LDHA,ITPR1,FOXO1,AKT2,AKT1,CREB1
Allograft rejection                                          |hsa05330     |12         |1355      |22        |61686         |24.83166722576317  |6.3504899999999996e-15 |1.2030400000000001e-14 |CD40LG,CD40,CD80,CD28,TNF,FASLG,FAS,IL12A,IL4,IL2,IFNG,HLA-G
Cytosolic DNA-sensing pathway                                |hsa04623     |14         |1355      |35        |61686         |18.20988929889299  |8.60102e-15            |1.61933e-14            |DDX58,CHUK,ADAR,CCL5,CCL4,RELA,NFKBIB,NFKBIA,NFKB1,IL18,IL6,IL1B,IKBKB,IFNB1
GnRH secretion                                               |hsa04929     |16         |1355      |52        |61686         |14.007607152994606 |1.32832e-14            |2.48551e-14            |AKT3,PIK3R3,RAF1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CA,NRAS,KRAS,ITPR1,HRAS,AKT2,AKT1,ESR2
Dopaminergic synapse                                         |hsa04728     |19         |1355      |83        |61686         |10.421322189125505 |1.86095e-14            |3.4609199999999996e-14 |AKT3,CREB5,CLOCK,CAMK2D,MAPK9,PPP3CA,PPP2R5E,PPP2R2A,PPP1CC,MAOA,ITPR1,GSK3B,GNAI2,FOS,AKT2,AKT1,DDC,MAPK14,CREB1
Serotonergic synapse                                         |hsa04726     |18         |1355      |74        |61686         |11.0735813304079   |2.8881099999999997e-14 |5.3386300000000004e-14 |CASP3,BRAF,RAF1,PTGS2,MAP2K1,MAPK1,NRAS,MAOA,KRAS,PLA2G4B,ITPR1,APP,HTR2C,HRAS,GNAI2,ALOX12,DUSP1,DDC
Autophagy - other                                            |hsa04136     |12         |1355      |25        |61686         |21.851867158671585 |4.80557e-14            |8.82952e-14            |ATG4B,ATG7,ULK2,ATG5,ATG12,BECN1,MTOR,ATG4A,ATG4D,ATG4C,ATG2B,ATG16L1
Amphetamine addiction                                        |hsa05031     |15         |1355      |49        |61686         |13.93613976956096  |9.708439999999999e-14  |1.7730999999999998e-13 |SIRT1,ARC,CREB5,CAMK2D,CAMK4,STX1A,PPP3CA,PPP1CC,MAOA,JUN,HDAC2,HDAC1,FOS,DDC,CREB1
Phosphatidylinositol signaling system                        |hsa04070     |14         |1355      |42        |61686         |15.174907749077493 |1.6982e-13             |3.08304e-13            |MTMR3,PIK3R3,PTEN,PIK3R2,PIK3R1,PIK3CD,PIK3CA,PIK3C2B,PIK3C2A,ITPR1,INPP4A,IMPA1,MTMR14,PLCE1
Hedgehog signaling pathway                                   |hsa04340     |12         |1355      |29        |61686         |18.837816516096193 |4.4221400000000003e-13 |7.98078e-13            |CCND2,BTRC,SMO,BCL2,CCND1,PTCH1,LRP2,GSK3B,GLI3,GAS1,SMURF1,SUFU
Long-term depression                                         |hsa04730     |14         |1355      |46        |61686         |13.855350553505536 |7.10095e-13            |1.27399e-12            |BRAF,RAF1,MAP2K1,MAPK1,PRKG1,NRAS,NOS1,KRAS,PLA2G4B,ITPR1,IGF1R,IGF1,HRAS,GNAI2
African trypanosomiasis                                      |hsa05143     |12         |1355      |30        |61686         |18.20988929889299  |7.22236e-13            |1.2882e-12             |VCAM1,TNF,SELE,MYD88,FASLG,FAS,IL18,IL12A,IL6,IL1B,IFNG,ICAM1
Graft-versus-host disease                                    |hsa05332     |10         |1355      |18        |61686         |25.291512915129154 |9.43868e-13            |1.67372e-12            |CD80,CD28,TNF,FASLG,FAS,IL6,IL2,IL1B,IFNG,HLA-G
Intestinal immune network for IgA production                 |hsa04672     |12         |1355      |32        |61686         |17.07177121771218  |1.81053e-12            |3.19198e-12            |ICOSLG,CD40LG,CD40,CD80,CD28,TNFSF13,CXCR4,TGFB1,CXCL12,IL6,IL4,IL2
Antifolate resistance                                        |hsa01523     |11         |1355      |25        |61686         |20.030878228782285 |1.85564e-12            |3.2527099999999998e-12 |CHUK,TNF,RELA,NFKB1,MTHFR,ABCC1,IL6,IL1B,IKBKB,ALOX12,DHFR
Regulation of lipolysis in adipocytes                        |hsa04923     |14         |1355      |50        |61686         |12.746922509225092 |2.55822e-12            |4.45862e-12            |AKT3,IRS2,PIK3R3,PTGS2,PRKG1,PIK3R2,PIK3R1,PIK3CD,PIK3CA,IRS1,INSR,GNAI2,AKT2,AKT1
Aldosterone-regulated sodium reabsorption                    |hsa04960     |11         |1355      |26        |61686         |19.26045983536758  |3.15231e-12            |5.46282e-12            |NEDD4L,PIK3R3,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CA,KRAS,IRS1,INSR,IGF1
Protein digestion and absorption                             |hsa04974     |12         |1355      |35        |61686         |15.608476541908276 |6.29656e-12            |1.085e-11              |SLC15A1,SLC8A1,ELN,COL5A3,COL10A1,COL5A2,COL5A1,COL4A2,COL4A1,COL3A1,COL1A2,COL1A1
Inositol phosphate metabolism                                |hsa00562     |12         |1355      |37        |61686         |14.76477510721053  |1.34235e-11            |2.30009e-11            |MTMR3,PTEN,PIK3CG,PIK3CD,PIK3CA,PIK3C2B,PIK3C2A,INPP4A,IMPA1,MTMR14,PLCE1,INPP5J
Long-term potentiation                                       |hsa04720     |13         |1355      |46        |61686         |12.86568265682657  |1.36068e-11            |2.31847e-11            |CAMK2D,CAMK4,BRAF,RAP1B,RAF1,MAP2K1,MAPK1,PPP3CA,PPP1CC,NRAS,KRAS,ITPR1,HRAS
Ferroptosis                                                  |hsa04216     |11         |1355      |30        |61686         |16.692398523985236 |2.05636e-11            |3.48439e-11            |SLC7A11,ATG7,ATG5,TP53,TFRC,PCBP2,PCBP1,ACSL4,ACSL1,MAP1LC3B,CYBB
Type I diabetes mellitus                                     |hsa04940     |10         |1355      |23        |61686         |19.793357933579337 |2.23301e-11            |3.76281e-11            |CD80,CD28,TNF,FASLG,FAS,IL12A,IL2,IL1B,IFNG,HLA-G
Vascular smooth muscle contraction                           |hsa04270     |16         |1355      |81        |61686         |8.992537925379255  |2.3704999999999997e-11 |3.97254e-11            |ROCK2,BRAF,ROCK1,RAF1,MAP2K1,MAPK1,PRKG1,PRKCE,PRKCD,PPP1CC,RHOA,PLA2G4B,ITPR1,AGTR1,EDN1,ADM
Autoimmune thyroid disease                                   |hsa05320     |10         |1355      |24        |61686         |18.96863468634686  |3.75229e-11            |6.25381e-11            |CD40LG,CD40,CD80,CD28,TG,FASLG,FAS,IL4,IL2,HLA-G
