description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Endocytosis                                                  |hsa04144     |38         |1493      |99        |61686         |15.858978262193265 |2.06797e-35            |6.12514e-35            |CHMP2B,NEDD4L,RAB11FIP2,WWP1,CDC42,ACTR2,ARPC3,ARPC5,ZFYVE9,CAV1,CXCR4,TSG101,TRAF6,TGFBR2,TGFBR1,TFRC,SRC,SH3GL2,RAB5B,RAB5A,PDGFRA,MDM2,SMAD3,SMAD2,RHOA,LDLR,ARF4,CXCR2,IGF1R,HSPA1B,HRAS,HLA-G,FGFR3,ITCH,EGFR,RAB11FIP1,SMURF1,DAB2
Amoebiasis                                                   |hsa05146     |34         |1493      |73        |61686         |19.24344658635275  |2.3328899999999996e-35 |6.844609999999999e-35  |ADCY1,CASP3,TNF,TLR4,TLR2,TGFB3,TGFB2,TGFB1,RELA,RAB5B,RAB5A,PRKCA,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,NOS2,NFKB1,ARG2,LAMC2,LAMC1,IL12B,IL12A,CXCL8,IL6,IL1B,IFNG,FN1,COL4A2,COL4A1,COL3A1,COL1A2,COL1A1
Thermogenesis                                                |hsa04714     |36         |1493      |89        |61686         |16.712418251465643 |1.3180700000000002e-34 |3.83103e-34            |ADCY1,CREB5,ARID1A,UQCRFS1,TSC1,SMARCB1,SMARCA4,RPS6KB1,RPS6KA3,RHEB,MAP2K3,MAPK13,PRKG1,PRKACB,PRKAB1,PRKAA2,PRKAA1,PPARG,ATP5F1B,NRAS,CYTB,COX2,MAP3K5,KRAS,HRAS,GRB2,MTOR,KLB,FGFR1,ACSL4,ACSL1,RPTOR,KDM3A,SIRT6,MAPK14,CREB1
Phospholipase D signaling pathway                            |hsa04072     |39         |1493      |111       |61686         |14.516717655364674 |1.51712e-34            |4.3687300000000005e-34 |RRAS2,ADCY1,AGPAT2,AKT3,GAB2,TSC1,SHC1,RHEB,RAF1,MAP2K1,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,RHOA,KRAS,KIT,CXCR2,CXCL8,HRAS,GRM7,GRB2,FYN,MTOR,AKT2,PTK2B,AKT1,AGTR1,EGFR,LPAR1,PDGFC
Amyotrophic lateral sclerosis                                |hsa05014     |41         |1493      |131       |61686         |12.931215903222673 |6.701189999999999e-34  |1.91199e-33            |CHMP2B,GABARAPL1,TUBB4B,HDAC6,RB1CC1,MATR3,CASP9,CASP3,BECN1,XBP1,UQCRFS1,TP53,TNF,BCL2L1,BCL2,BAX,RAC1,RAB5A,RAB1A,PSMD9,MAP2K6,MAP2K3,MAPK13,ATP5F1B,NOS2,CYTB,COX2,MAP3K5,HSPA5,APAF1,ANG,GPX2,MTOR,ERBB4,EIF2S1,DERL1,PINK1,DAXX,MAPK14,UBQLN1,TBK1
Inflammatory bowel disease                                   |hsa05321     |29         |1493      |51        |61686         |23.493873369843584 |9.72366e-34            |2.7491399999999997e-33 |TNF,TLR4,TLR2,TGFB3,TGFB2,TGFB1,STAT6,STAT4,STAT3,STAT1,RELA,NFKB1,NFATC1,SMAD3,SMAD2,JUN,IL13,IL12B,IL12A,IL6,IL4,IL2,IL1B,IL1A,IFNGR1,IFNG,GATA3,IL21R,TBX21
Fc epsilon RI signaling pathway                              |hsa04664     |30         |1493      |57        |61686         |21.745690414918744 |1.8476199999999998e-33 |5.1766599999999994e-33 |AKT3,GAB2,VAV2,TNF,BTK,MAP2K4,RAF1,RAC1,MAP2K6,MAP2K3,MAP2K1,MAPK13,MAPK9,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,NRAS,KRAS,INPP5D,IL13,IL4,HRAS,GRB2,FYN,AKT2,AKT1,MAPK14
B cell receptor signaling pathway                            |hsa04662     |31         |1493      |63        |61686         |20.330494689503393 |2.5483699999999996e-33 |7.076279999999999e-33  |CHUK,MALT1,AKT3,BCL10,VAV2,BTK,RELA,RAF1,RAC1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,NRAS,NFKBIB,NFKB1,NFATC3,NFATC1,KRAS,JUN,INPP5D,IKBKB,HRAS,GSK3B,GRB2,FOS,AKT2,AKT1,CARD11
Choline metabolism in cancer                                 |hsa05231     |31         |1493      |65        |61686         |19.704941006749447 |9.0195e-33             |2.48236e-32            |AKT3,TSC1,SP1,RPS6KB1,RHEB,RAF1,RAC1,MAP2K1,MAPK9,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,KRAS,JUN,HRAS,HIF1A,GRB2,MTOR,FOS,AKT2,AKT1,EGFR,PDGFC
Melanogenesis                                                |hsa04916     |31         |1493      |66        |61686         |19.406381294525968 |1.6617599999999997e-32 |4.5334e-32             |ADCY1,CAMK2D,FZD7,FZD6,FZD4,FZD5,WNT10B,WNT7A,WNT1,TCF7,RAF1,MAP2K1,MAPK1,PRKCA,PRKACB,NRAS,MITF,KRAS,KIT,HRAS,GSK3B,WNT3A,TCF7L1,EDN1,WNT10A,DVL2,DVL1,CTNNB1,WNT4,LEF1,CREB1
Natural killer cell mediated cytotoxicity                    |hsa04650     |33         |1493      |81        |61686         |16.832775173029695 |5.79117e-32            |1.56613e-31            |CASP3,TNFRSF10A,TNFRSF10B,TNFSF10,ZAP70,VAV2,TNF,BRAF,SHC1,RAF1,RAC1,MAP2K1,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PAK1,NRAS,NFATC1,KRAS,FASLG,IFNGR1,IFNG,IFNB1,ICAM1,HRAS,HLA-G,GRB2,FYN,PTK2B,ULBP2
Parathyroid hormone synthesis, secretion and action          |hsa04928     |33         |1493      |82        |61686         |16.627497427017136 |9.468649999999999e-32  |2.53858e-31            |ADCY1,MMP24,CDKN1A,MAFB,CREB5,RUNX2,TNFSF11,VDR,BRAF,SP1,RXRA,BCL2,RAF1,MAP2K1,MAPK1,PRKCA,PRKACB,NR4A2,MMP16,MMP15,MMP14,MMP13,MEF2D,MEF2C,MEF2A,LRP6,RHOA,GATA3,FOS,FGFR1,EGR1,EGFR,CREB1
GnRH signaling pathway                                       |hsa04912     |31         |1493      |69        |61686         |18.562625586068318 |9.625949999999999e-32  |2.55869e-31            |ADCY1,MAP3K2,CDC42,CAMK2D,CACNA1C,SRC,MAP2K4,RAF1,MAP2K6,MAP2K3,MAP2K1,MAPK13,MAPK9,MAPK7,MAPK1,PRKCD,PRKCA,PRKACB,NRAS,MMP14,MMP2,MAP3K4,MAP3K1,KRAS,JUN,HRAS,GRB2,PTK2B,EGR1,EGFR,MAPK14
Longevity regulating pathway - multiple species              |hsa04213     |28         |1493      |54        |61686         |21.42353203840143  |4.487639999999999e-31  |1.1827600000000001e-30 |SIRT1,ADCY1,AKT3,ATG5,SOD2,RPS6KB1,PRKACB,PRKAB1,PRKAA2,PRKAA1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,NRAS,KRAS,IRS1,IGF1R,IGF1,HSPA1B,HRAS,HDAC1,MTOR,FOXO3,FOXO1,AKT2,AKT1,RPTOR
Leukocyte transendothelial migration                         |hsa04670     |32         |1493      |79        |61686         |16.735923762367843 |6.11629e-31            |1.59846e-30            |CDH5,CDC42,BCAR1,ROCK2,CLDN1,CLDN2,CLDN10,CXCR4,VAV2,CXCL12,ROCK1,RAP1B,RAC1,PXN,MAPK13,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,MMP9,MMP2,CD99,ARHGAP5,RHOA,ITGB1,ICAM1,PTK2B,CYBB,CTNND1,CTNNB1,MAPK14
Basal cell carcinoma                                         |hsa05217     |26         |1493      |45        |61686         |23.871935699933022 |1.2127999999999999e-30 |3.1431799999999997e-30 |CDKN1A,FZD7,FZD6,FZD4,AXIN2,FZD5,WNT10B,WNT7A,WNT1,TP53,TCF7,BMP2,BAX,PTCH1,APC,GSK3B,GLI3,WNT3A,TCF7L1,WNT10A,DVL2,DVL1,CTNNB1,WNT4,SUFU,LEF1
Neutrophil extracellular trap formation                      |hsa04613     |34         |1493      |95        |61686         |14.787069482144744 |1.29894e-30            |3.3386e-30             |CLCN3,ATG7,PPIF,HDAC6,AKT3,HDAC4,TLR4,TLR2,SRC,RELA,RAF1,RAC1,MAP2K1,MAPK13,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,NFKB1,ITGB3,HMGB1,HDAC1,H3-3A,H2AX,MTOR,FGG,FGB,FGA,AKT2,AKT1,CYBB,MAPK14
Pertussis                                                    |hsa05133     |28         |1493      |56        |61686         |20.658405894172805 |1.7453999999999997e-30 |4.44934e-30            |CASP7,CASP3,TRAF6,TNF,TLR4,RELA,MAPK13,MAPK9,MAPK1,NOS2,NFKB1,MYD88,RHOA,JUN,ITGB1,ITGA5,IRAK1,IL12B,IL12A,CXCL8,IL6,IL1B,IL1A,TICAM2,FOS,TICAM1,MAPK14,IRAK4
Adherens junction                                            |hsa04520     |28         |1493      |57        |61686         |20.295977720590827 |3.35194e-30            |8.475239999999999e-30  |CDH1,CDC42,TJP1,TGFBR2,TGFBR1,TCF7,SRC,SNAI1,SNAI2,RAC1,PTPRF,MAPK1,MET,SMAD4,SMAD3,RHOA,IGF1R,FYN,FGFR1,SSX2IP,ERBB2,EGFR,TCF7L1,CTNND1,CTNNB1,NLK,CSNK2A1,LEF1
Oocyte meiosis                                               |hsa04114     |31         |1493      |76        |61686         |16.85291007156203  |3.94134e-30            |9.885139999999998e-30  |CPEB3,ADCY1,CDK2,CDC27,CDC25C,CDK1,CCNE1,CCNB1,PTTG1,CCNE2,BTRC,CAMK2D,SMC1A,YWHAZ,YWHAG,RPS6KA3,MAP2K1,MAPK13,MAPK1,PRKACB,PPP1CC,PLK1,PGR,MAD2L1,AR,IGF1R,IGF1,CPEB2,CPEB4,CPEB1,MAPK14
Platelet activation                                          |hsa04611     |34         |1493      |98        |61686         |14.334404089834191 |4.42235e-30            |1.1002799999999999e-29 |ADCY1,RASGRP1,AKT3,ROCK2,BTK,STIM1,SRC,ROCK1,RAP1B,MAPK13,MAPK1,PRKG1,PRKACB,PPP1CC,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,NOS3,MYLK,RHOA,ITGB3,ITGB1,FYN,FGG,FGB,FGA,AKT2,AKT1,MAPK14,COL3A1,COL1A2,COL1A1
Adipocytokine signaling pathway                              |hsa04920     |27         |1493      |55        |61686         |20.282798514278756 |3.6720599999999996e-29 |9.06358e-29            |CHUK,CAMKK2,AKT3,SOCS3,TRADD,TNF,STK11,STAT3,SLC2A4,SLC2A1,RXRA,RELA,MAPK9,PRKAB1,PRKAA2,PRKAA1,PPARA,NFKBIB,NFKB1,JAK2,IRS1,IKBKB,MTOR,AKT2,ACSL4,ACSL1,AKT1
Ubiquitin mediated proteolysis                               |hsa04120     |30         |1493      |76        |61686         |16.30926781118906  |1.09416e-28            |2.6794099999999997e-28 |HERC4,NEDD4L,TRIM32,UBE2C,WWP1,CDC34,CDC27,PIAS3,STUB1,KEAP1,UBE3C,SOCS3,BTRC,SOCS1,CUL4A,CUL5,VHL,UBE2N,UBE2I,TRAF6,BRCA1,SKP2,MAP3K1,MDM2,XIAP,ITCH,SMURF1,FBXW7,DET1,UBR5
Fc gamma R-mediated phagocytosis                             |hsa04666     |29         |1493      |70        |61686         |17.116964883743183 |1.62326e-28            |3.9440300000000003e-28 |CDC42,ACTR2,ARPC3,ARPC5,AKT3,GAB2,VAV2,RPS6KB1,RAF1,RAC1,MAP2K1,MAPK1,PRKCD,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PAK1,MYO10,MARCKS,LIMK1,INPP5D,AKT2,AKT1,DOCK1,MARCKSL1,CRKL,CRK
VEGF signaling pathway                                       |hsa04370     |25         |1493      |48        |61686         |21.519172806430007 |5.897849999999999e-28  |1.4218799999999999e-27 |CDC42,AKT3,CASP9,VEGFA,SRC,RAF1,RAC1,PXN,PTGS2,MAP2K1,MAPK13,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,NRAS,NOS3,KRAS,KDR,HRAS,AKT2,AKT1,MAPK14
Gap junction                                                 |hsa04540     |27         |1493      |63        |61686         |17.70720505214812  |3.90416e-27            |9.33994e-27            |ADCY1,MAP3K2,TUBB4B,CDK1,TJP1,SRC,RAF1,MAP2K1,MAPK7,MAPK1,PRKG1,PRKCA,PRKACB,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,KRAS,HTR2C,HRAS,GRB2,GJA1,EGFR,LPAR1,DRD2,PDGFC
Huntington disease                                           |hsa05016     |32         |1493      |101       |61686         |13.090475022050095 |5.84133e-27            |1.38676e-26            |RCOR1,TUBB4B,PPIF,RB1CC1,CREB5,CASP9,CASP8,CASP3,BECN1,UQCRFS1,TP53,TFAM,STX1A,SP1,SOD2,BDNF,BAX,REST,PSMD9,MAPK9,PPARG,ATP5F1B,CYTB,COX2,MAP3K10,MAP3K5,APAF1,HDAC1,GPX2,MTOR,CREB1,BBC3
Bacterial invasion of epithelial cells                       |hsa05100     |25         |1493      |52        |61686         |19.863851821320008 |8.29345e-27            |1.95399e-26            |CDH1,CDC42,ACTR2,ARPC3,ARPC5,BCAR1,CAV1,SRC,SHC1,RAC1,PXN,PIK3R2,PIK3R1,PIK3CD,PIK3CB,MET,RHOA,ITGB1,ITGA5,FN1,DOCK1,ELMO2,CTNNB1,CRKL,CRK
RIG-I-like receptor signaling pathway                        |hsa04622     |24         |1493      |48        |61686         |20.6584058941728   |2.5211700000000002e-26 |5.895369999999999e-26  |CHUK,IKBKE,ATG5,ATG12,CASP8,FADD,TRADD,TRAF6,TNF,RELA,MAPK13,MAPK9,NFKBIB,NFKB1,MAP3K1,CXCL10,IL12B,IL12A,CXCL8,IKBKB,IFNB1,CYLD,MAPK14,TBK1
Parkinson disease                                            |hsa05012     |29         |1493      |83        |61686         |14.435994480265334 |5.73024e-26            |1.32993e-25            |TXN2,TUBB4B,PPIF,MFN2,CASP9,CASP3,CAMK2D,XBP1,UQCRFS1,TP53,BCL2L1,BAX,PSMD9,MAPK9,PRKACB,ATP5F1B,NFE2L2,CYTB,COX2,MAP3K5,MAOA,HSPA5,APAF1,EIF2S1,DUSP1,DRD2,PINK1,DAXX,ADORA2A
cGMP-PKG signaling pathway                                   |hsa04022     |33         |1493      |117       |61686         |11.653459735174403 |6.433530000000001e-26  |1.4820899999999997e-25 |ADCY1,PPIF,AKT3,CREB5,ROCK2,CACNA1C,TRPC6,SRF,SLC8A1,ROCK1,RGS2,RAF1,MAP2K1,MAPK1,PRKG1,PPP1CC,PIK3CG,ATP2A2,ATP1B1,NOS3,NFATC3,NFATC1,MYLK,MEF2D,MEF2C,MEF2A,RHOA,IRS1,AKT2,AKT1,AGTR1,EDNRA,CREB1
Mitophagy - animal                                           |hsa04137     |24         |1493      |50        |61686         |19.832069658405892 |9.07341e-26            |2.07488e-25            |GABARAPL1,RRAS2,MFN2,ATG5,BECN1,TP53,BNIP3L,BNIP3,SRC,SP1,BCL2L1,RELA,MAPK9,NRAS,MITF,KRAS,JUN,HRAS,HIF1A,FOXO3,E2F1,PINK1,CSNK2A1,TBK1
Epithelial cell signaling in Helicobacter pylori infection   |hsa05120     |23         |1493      |46        |61686         |20.65840589417281  |2.7650000000000004e-25 |6.27674e-25            |CHUK,ADAM10,CDC42,MAP3K14,CASP3,TJP1,ADAM17,SRC,MAP2K4,CCL5,RELA,RAC1,MAPK13,MAPK9,PAK1,NFKB1,MET,JUN,CXCR2,CXCL8,IKBKB,EGFR,MAPK14
Malaria                                                      |hsa05144     |22         |1493      |42        |61686         |21.642139508181035 |7.75658e-25            |1.74804e-24            |TNF,TLR4,TLR2,THBS4,THBS2,THBS1,TGFB3,TGFB2,TGFB1,SELE,SDC1,CCL2,MYD88,MET,LRP1,IL12A,CXCL8,IL6,IL1B,IFNG,ICAM1,HGF
Alcoholism                                                   |hsa05034     |27         |1493      |76        |61686         |14.678341030070154 |1.6799e-24             |3.75863e-24            |CAMKK2,HDAC6,HDAC4,CREB5,CAMK4,BRAF,SHC1,BDNF,RAF1,MAP2K1,MAPK1,PKIA,PRKACB,PPP1CC,NTRK2,NRAS,MAOA,KRAS,HRAS,HDAC1,H3-3A,H2AX,GRB2,DRD2,ADORA2B,ADORA2A,CREB1
Thyroid cancer                                               |hsa05216     |20         |1493      |33        |61686         |25.040491992936733 |1.78517e-24            |3.96563e-24            |CDKN1A,CDH1,PAX8,TP53,BRAF,TCF7,RXRA,CCND1,BAX,RET,MAP2K1,MAPK1,PPARG,NRAS,MYC,KRAS,HRAS,TCF7L1,CTNNB1,LEF1
Viral protein interaction with cytokine and cytokine receptor|hsa04061     |24         |1493      |56        |61686         |17.70720505214812  |2.82985e-24            |6.24174e-24            |CCL26,TNFRSF10A,TNFRSF10B,TNFSF10,CXCR4,TNF,CXCL12,CX3CL1,CCL22,CCL20,CCL7,CCL5,CCL2,CXCL10,IL10RA,CXCR2,CXCL8,IL6R,IL6,IL2,IL34,CSF1R,CCR7,CCR1
Cholinergic synapse                                          |hsa04725     |27         |1493      |80        |61686         |13.944423978566647 |8.27003e-24            |1.81125e-23            |ADCY1,AKT3,CREB5,CAMK2D,CAMK4,CACNA1C,BCL2,MAP2K1,MAPK1,PRKCA,PRKACB,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,NRAS,ACHE,KRAS,KCNJ2,JAK2,HRAS,FYN,FOS,AKT2,AKT1,CREB1
Hypertrophic cardiomyopathy                                  |hsa05410     |23         |1493      |54        |61686         |17.597901317258316 |3.03163e-23            |6.593259999999999e-23  |CACNB3,CACNA1C,TPM1,TNF,TGFB3,TGFB2,TGFB1,SLC8A1,PRKAB1,PRKAA2,PRKAA1,ATP2A2,ITGB8,ITGB4,ITGB3,ITGB1,ITGAV,ITGA5,ITGA3,ITGA6,IL6,IGF1,EDN1
ECM-receptor interaction                                     |hsa04512     |22         |1493      |50        |61686         |18.179397186872066 |1.11407e-22            |2.40608e-22            |CD47,CD44,THBS4,THBS2,THBS1,SDC1,LAMC2,LAMC1,ITGB8,ITGB4,ITGB3,ITGB1,ITGAV,ITGA5,ITGA3,ITGA6,NPNT,FN1,COL4A2,COL4A1,COL1A2,COL1A1
Legionellosis                                                |hsa05134     |21         |1493      |44        |61686         |19.71938744443768  |1.1886599999999998e-22 |2.5494799999999997e-22 |CASP9,CASP8,CASP7,CASP3,TNF,TLR4,TLR2,BNIP3,RELA,RAB1A,NFKB2,NFKB1,NAIP,MYD88,IL12B,IL12A,CXCL8,IL6,IL1B,HSPA1B,APAF1
Cell adhesion molecules                                      |hsa04514     |24         |1493      |65        |61686         |15.255438198773764 |2.0970699999999997e-22 |4.46706e-22            |CADM1,ICOSLG,CDH5,CDH1,CD34,CLDN1,CLDN2,CLDN10,SIGLEC1,SELE,SDC1,PTPRF,NCAM1,CD99,L1CAM,ITGB8,ITGB1,ITGAV,ITGA6,ICAM1,HLA-G,ALCAM,VCAN,CD274
Adrenergic signaling in cardiomyocytes                       |hsa04261     |26         |1493      |83        |61686         |12.942615740927542 |4.97959e-22            |1.05351e-21            |ADCY1,AKT3,CREB5,RPS6KA5,CAMK2D,CACNB3,CACNA1C,TPM1,SLC9A1,SLC8A1,SCN5A,BCL2,MAPK13,MAPK1,PRKCA,PRKACB,PPP2R2A,PPP1CC,PIK3CG,ATP2A2,ATP1B1,AKT2,AKT1,AGTR1,MAPK14,CREB1
Rheumatoid arthritis                                         |hsa05323     |22         |1493      |57        |61686         |15.946839637607079 |3.7272e-21             |7.83216e-21            |TNFSF11,VEGFA,TNF,TLR4,TLR2,TGFB3,TGFB2,TGFB1,CXCL12,CCL20,CCL5,CCL2,MMP3,JUN,IL11,CXCL8,IL6,IL1B,IL1A,IFNG,ICAM1,FOS
Inflammatory mediator regulation of TRP channels             |hsa04750     |23         |1493      |69        |61686         |13.772270596115206 |2.3752900000000003e-20 |4.957809999999999e-20  |ADCY1,CAMK2D,SRC,PTGER4,MAP2K6,MAP2K3,MAPK13,MAPK9,PRKCH,PRKCD,PRKCA,PRKACB,PPP1CC,PIK3R2,PIK3R1,PIK3CD,PIK3CB,IL1B,IGF1,HTR2C,HRH1,ALOX12,MAPK14
Notch signaling pathway                                      |hsa04330     |18         |1493      |38        |61686         |19.571121373426873 |1.56021e-19            |3.23483e-19            |NCSTN,NCOR2,KAT2B,NUMB,TLE4,ADAM17,ATXN1,NOTCH4,NOTCH2,NOTCH1,HES1,HDAC1,JAG1,DVL2,DVL1,DLL4,CTBP2,DLL1
Arrhythmogenic right ventricular cardiomyopathy              |hsa05412     |18         |1493      |43        |61686         |17.295409585819094 |2.521e-18              |5.19225e-18            |CACNB3,CACNA1C,TCF7,SLC8A1,ATP2A2,ITGB8,ITGB4,ITGB3,ITGB1,ITGAV,ITGA5,ITGA3,ITGA6,GJA1,TCF7L1,DSC2,CTNNB1,LEF1
Dilated cardiomyopathy                                       |hsa05414     |20         |1493      |62        |61686         |13.328003802692132 |1.47223e-17            |3.0122600000000003e-17 |ADCY1,CACNB3,CACNA1C,TPM1,TNF,TGFB3,TGFB2,TGFB1,SLC8A1,PRKACB,ATP2A2,ITGB8,ITGB4,ITGB3,ITGB1,ITGAV,ITGA5,ITGA3,ITGA6,IGF1
Apoptosis - multiple species                                 |hsa04215     |15         |1493      |29        |61686         |21.3707647181098   |3.01806e-17            |6.13475e-17            |BCL2L11,CASP9,CASP8,CASP7,CASP3,FADD,BECN1,BCL2L1,BCL2,BAX,MAPK9,BIRC5,XIAP,APAF1,BBC3
Vascular smooth muscle contraction                           |hsa04270     |22         |1493      |82        |61686         |11.084998284678091 |3.0512399999999995e-17 |6.161929999999999e-17  |ADCY1,ROCK2,CACNA1C,BRAF,ROCK1,RAF1,MAP2K1,MAPK1,PRKG1,PRKCH,PRKCD,PRKCA,PRKACB,PPP1CC,MYLK,MYH9,RHOA,AGTR1,EDNRA,EDN1,ADORA2B,ADORA2A
Phagosome                                                    |hsa04145     |22         |1493      |83        |61686         |10.95144408847715  |4.0571399999999994e-17 |8.14045e-17            |CORO1A,TUBB4B,SCARB1,TLR4,TLR2,THBS4,THBS2,THBS1,TFRC,TAP1,RAC1,RAB5B,RAB5A,OLR1,MRC1,LAMP2,ITGB3,ITGB1,ITGAV,ITGA5,HLA-G,CYBB
Type II diabetes mellitus                                    |hsa04930     |17         |1493      |43        |61686         |16.334553497718034 |7.13789e-17            |1.4230000000000001e-16 |SOCS3,SOCS1,CACNA1C,TNF,SLC2A4,MAPK9,MAPK1,PRKCD,PKM,PIK3R2,PIK3R1,PIK3CD,PIK3CB,IRS1,IKBKB,HK2,MTOR
Serotonergic synapse                                         |hsa04726     |20         |1493      |73        |61686         |11.319674462560442 |5.33859e-16            |1.05752e-15            |CASP3,CACNA1C,BRAF,SLC6A4,RAF1,PTGS2,MAP2K1,MAPK1,PRKCA,PRKACB,NRAS,MAOA,KRAS,APP,HTR2C,HRAS,ALOX12,DUSP1,CYP2C9,CYP2C8
Hematopoietic cell lineage                                   |hsa04640     |19         |1493      |67        |61686         |11.716707820575621 |1.4108499999999998e-15 |2.7770600000000002e-15 |CD44,CD38,CD34,TNF,TFRC,KIT,CD24,ITGB3,ITGA5,ITGA3,ITGA6,IL11,IL7,IL6R,IL6,IL4,IL1B,IL1A,CSF1R
GnRH secretion                                               |hsa04929     |17         |1493      |52        |61686         |13.507419238497603 |3.02866e-15            |5.9239800000000005e-15 |AKT3,CACNA1C,RAF1,MAP2K1,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,NRAS,KRAS,KCNN4,HRAS,AKT2,AKT1,ESR2
Dopaminergic synapse                                         |hsa04728     |20         |1493      |82        |61686         |10.077271167889174 |6.2723e-15             |1.2191799999999999e-14 |AKT3,CREB5,CLOCK,CAMK2D,CACNA1C,MAPK13,MAPK9,PRKCA,PRKACB,PPP2R2A,PPP1CC,ARNTL,MAOA,GSK3B,FOS,AKT2,AKT1,DRD2,MAPK14,CREB1
Long-term potentiation                                       |hsa04720     |16         |1493      |47        |61686         |14.065297630075102 |9.50991e-15            |1.83701e-14            |ADCY1,CAMK2D,CAMK4,CACNA1C,BRAF,RPS6KA3,RAP1B,RAF1,MAP2K1,MAPK1,PRKCA,PRKACB,PPP1CC,NRAS,KRAS,HRAS
Glucagon signaling pathway                                   |hsa04922     |17         |1493      |58        |61686         |12.110100006928885 |2.3775700000000002e-14 |4.56434e-14            |SIRT1,AKT3,CREB5,CAMK2D,SLC2A1,PRKACB,PRKAB1,PRKAA2,PRKAA1,PPARA,PKM,LDHB,LDHA,FOXO1,AKT2,AKT1,CREB1
Bile secretion                                               |hsa04976     |16         |1493      |51        |61686         |12.96213703163784  |4.1440499999999996e-14 |7.906749999999999e-14  |CFTR,ADCY1,SCARB1,ABCG2,NR0B2,CA2,SLC9A1,SLC2A1,RXRA,PRKACB,ABCB1,ATP1B1,LDLR,AQP4,HMGCR,CYP3A4
Spinocerebellar ataxia                                       |hsa05017     |19         |1493      |80        |61686         |9.812742799732083  |5.0270300000000006e-14 |9.53296e-14            |PPIF,AKT3,RB1CC1,BECN1,XBP1,SP1,ATXN1,PSMD9,MAPK9,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,ATP2A2,MAP3K5,MTOR,AKT2,AKT1
Protein digestion and absorption                             |hsa04974     |14         |1493      |36        |61686         |16.067649028801075 |5.14745e-14            |9.70216e-14            |SLC8A1,ATP1B1,KCNN4,COL21A1,COL5A3,COL15A1,COL10A1,COL7A1,COL5A2,COL4A2,COL4A1,COL3A1,COL1A2,COL1A1
Protein processing in endoplasmic reticulum                  |hsa04141     |17         |1493      |62        |61686         |11.328803232288312 |8.125650000000001e-14  |1.5223399999999999e-13 |STUB1,XBP1,SEL1L,BCL2,BAX,BAG1,MAPK9,NFE2L2,MAP3K5,HSPA5,HSPA1B,PDIA3,EIF2S1,DERL1,YOD1,DNAJB11,UBQLN1
Autophagy - other                                            |hsa04136     |12         |1493      |25        |61686         |19.832069658405892 |1.50405e-13            |2.80096e-13            |GABARAPL1,ATG4B,ATG7,ATG5,ATG12,BECN1,MTOR,ATG4A,ATG4D,ATG4C,RPTOR,ATG16L1
Antifolate resistance                                        |hsa01523     |12         |1493      |26        |61686         |19.069297748467203 |2.7314200000000003e-13 |5.05638e-13            |CHUK,ABCG2,TNF,RELA,NFKB1,MTHFR,ABCC1,IL6,IL1B,IKBKB,ALOX12,DHFR
Amphetamine addiction                                        |hsa05031     |15         |1493      |49        |61686         |12.648003608677229 |3.89513e-13            |7.16796e-13            |SIRT1,ARC,CREB5,CAMK2D,CAMK4,CACNA1C,STX1A,PRKCA,PRKACB,PPP1CC,MAOA,JUN,HDAC1,FOS,CREB1
Aldosterone synthesis and secretion                          |hsa04925     |16         |1493      |65        |61686         |10.170292132515844 |2.7228099999999998e-12 |4.98114e-12            |ADCY1,SCARB1,CREB5,CAMK2D,CAMK4,CACNA1C,PRKD1,PRKCA,PRKACB,ATP1B1,NR4A2,ATF1,LDLR,AGTR1,CYP11B2,CREB1
Hedgehog signaling pathway                                   |hsa04340     |12         |1493      |31        |61686         |15.993604563230559 |3.56884e-12            |6.49069e-12            |CCND2,BTRC,BCL2,CCND1,PTCH1,PRKACB,GSK3B,GLI3,GAS1,SMURF1,SUFU,CSNK1A1
Cytosolic DNA-sensing pathway                                |hsa04623     |12         |1493      |34        |61686         |14.582404160592569 |1.29678e-11            |2.34476e-11            |CHUK,IKBKE,CCL5,RELA,NFKBIB,NFKB1,CXCL10,IL6,IL1B,IKBKB,IFNB1,TBK1
