description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Inflammatory mediator regulation of TRP channels             |hsa04750     |15         |933       |64        |61686         |15.495880225080386 |3.5570099999999995e-14 |6.8549e-14             |PIK3R3,PTGER4,MAP2K3,MAPK13,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ITPR1,IL1B,IGF1,HRH1,CYP2J2,MAPK14
Mitophagy - animal                                           |hsa04137     |13         |933       |46        |61686         |18.684887459807076 |1.28232e-13            |2.45497e-13            |GABARAPL1,BECN1,TP53,SP1,NRAS,MITF,KRAS,JUN,HRAS,HIF1A,FOXO3,E2F1,TBK1
Dilated cardiomyopathy                                       |hsa05414     |14         |933       |59        |61686         |15.688484386070085 |2.1095700000000003e-13 |4.01232e-13            |ACTG1,TPM1,TNF,TGFB2,TGFB1,ATP2A2,ITGB3,ITGB1,ITGAV,ITGA9,ITGA5,ITGA3,IGF1,ADRB1
Gap junction                                                 |hsa04540     |14         |933       |60        |61686         |15.42700964630225  |2.71343e-13            |5.12732e-13            |TUBB4B,TUBB3,MAP2K1,MAPK7,PDGFRA,NRAS,KRAS,ITPR1,HRAS,GRB2,GJA1,EGFR,LPAR1,ADRB1
Adrenergic signaling in cardiomyocytes                       |hsa04261     |15         |933       |76        |61686         |13.049162294804535 |5.353350000000001e-13  |1.00505e-12            |AKT3,CREB5,TPM1,SCN5A,BCL2,MAPK13,PIK3CG,ATP2A2,ATP1B1,AKT2,AKT1,AGTR1,ADRB1,MAPK14,CREB1
Glucagon signaling pathway                                   |hsa04922     |13         |933       |54        |61686         |15.9167559842801   |1.24923e-12            |2.3303e-12             |SIRT1,PPARGC1A,AKT3,CREB5,SLC2A1,PRKAB1,PPARA,LDHA,ITPR1,FOXO1,AKT2,AKT1,CREB1
ECM-receptor interaction                                     |hsa04512     |12         |933       |43        |61686         |18.45090854707246  |1.33372e-12            |2.47206e-12            |CD47,CD44,THBS1,ITGB3,ITGB1,ITGAV,ITGA9,ITGA5,ITGA3,GP1BA,FN1,COL4A1
Aldosterone-regulated sodium reabsorption                    |hsa04960     |10         |933       |26        |61686         |25.429136779619093 |2.54902e-12            |4.6947099999999995e-12 |NEDD4L,PIK3R3,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ATP1B1,KRAS,IGF1
Regulation of lipolysis in adipocytes                        |hsa04923     |12         |933       |49        |61686         |16.191613622941137 |7.38287e-12            |1.3512000000000001e-11 |AKT3,IRS2,PIK3R3,PTGS2,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,AKT2,AKT1,ADRB1
Apoptosis - multiple species                                 |hsa04215     |10         |933       |29        |61686         |22.798536423106775 |9.22576e-12            |1.67793e-11            |BCL2L11,CASP8,CASP3,FADD,BECN1,BCL2,PMAIP1,XIAP,BIRC2,APAF1
Hematopoietic cell lineage                                   |hsa04640     |13         |933       |64        |61686         |13.429762861736336 |1.28859e-11            |2.32906e-11            |CD44,CD22,TNF,KIT,ITGB3,ITGA5,ITGA3,IL11,IL1B,IL1A,GP1BA,CSF1R,CSF1
African trypanosomiasis                                      |hsa05143     |10         |933       |30        |61686         |22.038585209003216 |1.36507e-11            |2.45208e-11            |TNF,SELE,MYD88,FASLG,IL18,IL12A,IL10,IL1B,IFNG,ICAM1
Phosphatidylinositol signaling system                        |hsa04070     |10         |933       |37        |61686         |17.86912314243504  |1.4382399999999998e-10 |2.56765e-10            |INPP5F,PIK3R3,PTEN,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ITPR1,INPP5D
Alcoholism                                                   |hsa05034     |12         |933       |69        |61686         |11.4983922829582   |5.348850000000001e-10  |9.49095e-10            |CREB5,SHC1,BDNF,MAP2K1,PKIA,NTRK2,NRAS,KRAS,HRAS,H3-3A,GRB2,CREB1
Notch signaling pathway                                      |hsa04330     |9          |933       |32        |61686         |18.595056270096467 |8.18854e-10            |1.4441600000000001e-09 |NCOR2,KAT2B,TLE4,ATXN1,NOTCH2,NOTCH1,JAG1,DVL3,DLL4
Type I diabetes mellitus                                     |hsa04940     |8          |933       |23        |61686         |22.9967845659164   |1.0661800000000001e-09 |1.8690299999999997e-09 |TNF,FASLG,IL12A,IL2,IL1B,IL1A,IFNG,HLA-G
Cytosolic DNA-sensing pathway                                |hsa04623     |9          |933       |34        |61686         |17.501229430679025 |1.49036e-09            |2.59698e-09            |CHUK,IKBKE,NFKB1,CXCL10,IL18,IL1B,IKBKB,IFNB1,TBK1
Spliceosome                                                  |hsa03040     |8          |933       |25        |61686         |21.157041800643086 |2.28974e-09            |3.9661599999999995e-09 |TRA2B,SRSF1,PCBP1,HSPA1B,HNRNPK,HNRNPA3,PRPF38A,CDC40
Viral myocarditis                                            |hsa05416     |9          |933       |36        |61686         |16.528938906752416 |2.6036e-09             |4.48311e-09            |CAV1,CASP8,CASP3,ACTG1,CCND1,RAC1,ICAM1,HLA-G,ABL1
Antigen processing and presentation                          |hsa04612     |9          |933       |38        |61686         |15.658994753765445 |4.38787e-09            |7.51099e-09            |TNF,TAP1,IFNG,HSP90AA1,HSPA5,HSPA1B,HLA-G,PDIA3,CREB1
Graft-versus-host disease                                    |hsa05332     |7          |933       |18        |61686         |25.711682743837088 |4.87372e-09            |8.29388e-09            |TNF,FASLG,IL2,IL1B,IL1A,IFNG,HLA-G
Serotonergic synapse                                         |hsa04726     |11         |933       |69        |61686         |10.540192926045018 |7.33842e-09            |1.24156e-08            |CASP3,PTGS2,MAP2K1,NRAS,KRAS,ITPR1,APP,HRAS,ALOX5,DUSP1,CYP2J2
Allograft rejection                                          |hsa05330     |7          |933       |22        |61686         |21.036831335866708 |2.4775800000000002e-08 |4.167500000000001e-08  |TNF,FASLG,IL12A,IL10,IL2,IFNG,HLA-G
Autophagy - other                                            |hsa04136     |7          |933       |23        |61686         |20.12218649517685  |3.51488e-08            |5.8783400000000006e-08 |GABARAPL1,ATG12,BECN1,MTOR,ATG4D,RPTOR,ATG2B
Antifolate resistance                                        |hsa01523     |7          |933       |25        |61686         |18.512411575562698 |6.71263e-08            |1.11622e-07            |CHUK,TNF,NFKB1,ABCC1,IL1B,IKBKB,DHFR
Maturity onset diabetes of the young                         |hsa04950     |6          |933       |17        |61686         |23.3349725742387   |1.26474e-07            |2.09113e-07            |HNF1B,NEUROD1,HNF4G,HNF4A,FOXA2,MNX1
RNA transport                                                |hsa03013     |8          |933       |41        |61686         |12.900635244294564 |1.63329e-07            |2.68523e-07            |UPF2,PRMT5,EIF3J,GEMIN2,UBE2I,SMN1,FMR1,EIF4A2
Fanconi anemia pathway                                       |hsa03460     |6          |933       |18        |61686         |22.038585209003216 |1.8727399999999999e-07 |3.06161e-07            |BRCA1,RPA1,REV3L,RAD51,MLH1,ERCC4
Dopaminergic synapse                                         |hsa04728     |10         |933       |75        |61686         |8.815434083601286  |2.03886e-07            |3.31457e-07            |AKT3,CREB5,MAPK13,ITPR1,GSK3B,FOS,AKT2,AKT1,MAPK14,CREB1
Vascular smooth muscle contraction                           |hsa04270     |10         |933       |79        |61686         |8.369082990760715  |3.35593e-07            |5.42542e-07            |ROCK2,ROCK1,MAP2K1,MYLK,MYH10,RHOA,ITPR1,AGTR1,EDNRA,EDN1
Inositol phosphate metabolism                                |hsa00562     |7          |933       |31        |61686         |14.929364173840888 |3.39305e-07            |5.45512e-07            |INPP5F,PTEN,PIK3CG,PIK3CD,PIK3CB,PIK3CA,INPP5D
Hedgehog signaling pathway                                   |hsa04340     |6          |933       |26        |61686         |15.257482067771456 |2.0946099999999997e-06 |3.34908e-06            |CCND2,BTRC,BCL2,CCND1,GSK3B,CSNK1A1
Arachidonic acid metabolism                                  |hsa00590     |6          |933       |28        |61686         |14.167661920073495 |3.3402800000000003e-06 |5.31159e-06            |PTGS2,GPX2,ALOX5,CYP2U1,CYP2J2,CYP2B6
Neuroactive ligand-receptor interaction                      |hsa04080     |12         |933       |150       |61686         |5.289260450160771  |3.4274900000000004e-06 |5.42066e-06            |CCKBR,THRB,TAC1,PTGER4,OXTR,LEPR,HRH1,AGTR1,EDNRA,EDN1,LPAR1,ADRB1
Long-term potentiation                                       |hsa04720     |7          |933       |43        |61686         |10.763029985792269 |3.5513099999999996e-06 |5.52637e-06            |RPS6KA3,RAP1B,MAP2K1,NRAS,KRAS,ITPR1,HRAS
Long-term depression                                         |hsa04730     |7          |933       |43        |61686         |10.763029985792269 |3.5513099999999996e-06 |5.52637e-06            |MAP2K1,NRAS,KRAS,ITPR1,IGF1R,IGF1,HRAS
Thyroid hormone synthesis                                    |hsa04918     |7          |933       |43        |61686         |10.763029985792269 |3.5513099999999996e-06 |5.52637e-06            |CREB5,TTF1,ATP1B1,ITPR1,HSPA5,GPX2,CREB1
Renin secretion                                              |hsa04924     |7          |933       |44        |61686         |10.518415667933354 |4.16811e-06            |6.41757e-06            |PTGER4,ITPR1,AGTR1,EDNRA,EDN1,ADRB1,CREB1
Gastric acid secretion                                       |hsa04971     |7          |933       |44        |61686         |10.518415667933354 |4.16811e-06            |6.41757e-06            |CFTR,CCKBR,EZR,ACTG1,ATP1B1,MYLK,ITPR1
Aldosterone synthesis and secretion                          |hsa04925     |8          |933       |62        |61686         |8.531065242194792  |4.3687999999999996e-06 |6.69115e-06            |CREB5,ATP1B1,NR4A2,ATF1,LDLR,ITPR1,AGTR1,CREB1
ABC transporters                                             |hsa02010     |5          |933       |18        |61686         |18.365487674169348 |5.69746e-06            |8.68043e-06            |CFTR,TAP1,ABCB1,ABCC1,ABCA1
Intestinal immune network for IgA production                 |hsa04672     |6          |933       |32        |61686         |12.39670418006431  |7.630960000000001e-06  |1.15657e-05            |ICOSLG,MAP3K14,CXCR4,TGFB1,IL10,IL2
Hippo signaling pathway - multiple species                   |hsa04392     |4          |933       |11        |61686         |24.042092955276235 |1.57668e-05            |2.37727e-05            |WWC1,YAP1,RASSF2,LATS2
Nucleotide excision repair                                   |hsa03420     |5          |933       |22        |61686         |15.026308097047648 |1.66539e-05            |2.49808e-05            |RBX1,RPA1,ERCC4,ERCC3,POLE3
Ovarian steroidogenesis                                      |hsa04913     |6          |933       |37        |61686         |10.721473885461023 |1.83569e-05            |2.73941e-05            |PTGS2,LDLR,IGF1R,IGF1,ALOX5,CYP2J2
Pancreatic secretion                                         |hsa04972     |7          |933       |59        |61686         |7.8442421930350426 |3.0486100000000003e-05 |4.52625e-05            |CFTR,RAP1B,RAC1,ATP2A2,ATP1B1,RHOA,ITPR1
Mismatch repair                                              |hsa03430     |4          |933       |13        |61686         |20.343309423695274 |3.3346199999999996e-05 |4.92575e-05            |RPA1,MSH2,MLH1,MSH6
Cardiac muscle contraction                                   |hsa04260     |5          |933       |26        |61686         |12.714568389809546 |3.95658e-05            |5.78575e-05            |UQCRFS1,TPM1,ATP2A2,ATP1B1,COX2
Ferroptosis                                                  |hsa04216     |5          |933       |26        |61686         |12.714568389809546 |3.95658e-05            |5.78575e-05            |TP53,TF,PCBP1,MAP1LC3B,CYBB
Homologous recombination                                     |hsa03440     |4          |933       |14        |61686         |18.890215893431325 |4.61247e-05            |6.71114e-05            |BRCA1,RPA1,RAD51,ATM
Cysteine and methionine metabolism                           |hsa00270     |5          |933       |29        |61686         |11.399268211553387 |6.87971e-05            |9.96018e-05            |MTAP,LDHA,DNMT3B,DNMT3A,DNMT1
Cortisol synthesis and secretion                             |hsa04927     |6          |933       |49        |61686         |8.095806811470569  |9.46542e-05            |0.000136358            |CREB5,SP1,LDLR,ITPR1,AGTR1,CREB1
Lysosome                                                     |hsa04142     |6          |933       |50        |61686         |7.933890675241157  |0.000106192            |0.00015148             |CLTC,CTSC,CD68,AP1S2,PSAP,M6PR
Circadian rhythm                                             |hsa04710     |4          |933       |17        |61686         |15.5566483828258   |0.000105772            |0.000151624            |RBX1,BTRC,PRKAB1,CREB1
Cocaine addiction                                            |hsa05030     |5          |933       |36        |61686         |9.182743837084674  |0.000200111            |0.00028406             |CREB5,BDNF,NFKB1,JUN,CREB1
Autoimmune thyroid disease                                   |hsa05320     |4          |933       |24        |61686         |11.019292604501606 |0.000434121            |0.0006132490000000001  |FASLG,IL10,IL2,HLA-G
Amphetamine addiction                                        |hsa05031     |5          |933       |44        |61686         |7.513154048523824  |0.000521786            |0.000733525            |SIRT1,CREB5,JUN,FOS,CREB1
Lysine degradation                                           |hsa00310     |4          |933       |27        |61686         |9.794926759556985  |0.000691662            |0.000967662            |PLOD3,EZH2,NSD3,SETD2
Bile secretion                                               |hsa04976     |5          |933       |48        |61686         |6.887057877813504  |0.0007827999999999999  |0.00108474             |CFTR,SLC2A1,ABCB1,ATP1B1,LDLR
PPAR signaling pathway                                       |hsa03320     |5          |933       |48        |61686         |6.887057877813504  |0.0007827999999999999  |0.00108474             |NR1H3,PPARG,PPARA,OLR1,SLC27A1
Base excision repair                                         |hsa03410     |3          |933       |13        |61686         |15.257482067771456 |0.0008807530000000001  |0.00121469             |UNG,HMGB1,POLE3
Endocrine and other factor-regulated calcium reabsorption    |hsa04961     |4          |933       |29        |61686         |9.119414569242709  |0.0009138960000000001  |0.00125445             |CLTC,KL,ATP1B1,ESR1
Nicotinate and nicotinamide metabolism                       |hsa00760     |3          |933       |14        |61686         |14.167661920073495 |0.00110838             |0.00151426             |SIRT1,SIRT2,NT5E
Systemic lupus erythematosus                                 |hsa05322     |4          |933       |31        |61686         |8.531065242194792  |0.00118209             |0.00160743             |TNF,IL10,IFNG,H3-3A
Asthma                                                       |hsa05310     |3          |933       |15        |61686         |13.223151125401928 |0.00136994             |0.0018542              |TNF,IL13,IL10
Oxidative phosphorylation                                    |hsa00190     |3          |933       |20        |61686         |9.917363344051447  |0.00324463             |0.00437124             |UQCRFS1,ATP5F1B,COX2
Vasopressin-regulated water reabsorption                     |hsa04962     |3          |933       |23        |61686         |8.62379421221865   |0.0048738              |0.00653583             |CREB5,RAB5A,CREB1
Ribosome                                                     |hsa03010     |2          |933       |8         |61686         |16.528938906752412 |0.00602311             |0.00800331             |RPS7,MRPL18
Aminoacyl-tRNA biosynthesis                                  |hsa00970     |2          |933       |8         |61686         |16.528938906752412 |0.00602311             |0.00800331             |NARS1,QRSL1
Protein digestion and absorption                             |hsa04974     |3          |933       |27        |61686         |7.346195069667738  |0.00769747             |0.010135600000000002   |ATP1B1,COL4A1,COL3A1
Proteasome                                                   |hsa03050     |2          |933       |9         |61686         |14.692390139335478 |0.00766667             |0.0101409              |PSMD9,IFNG
Insulin secretion                                            |hsa04911     |4          |933       |56        |61686         |4.722553973357831  |0.0102545              |0.013441700000000001   |CREB5,SLC2A1,ATP1B1,CREB1
Cholesterol metabolism                                       |hsa04979     |3          |933       |30        |61686         |6.611575562700964  |0.0103328              |0.013483700000000001   |LDLR,APOE,ABCA1
RNA degradation                                              |hsa03018     |2          |933       |11        |61686         |12.021046477638118 |0.0114807              |0.014914600000000002   |EXOSC2,BTG2
Purine metabolism                                            |hsa00230     |4          |933       |58        |61686         |4.559707284621354  |0.0115695              |0.014963200000000001   |PDE4D,PDE4B,NT5E,IMPDH1
Retrograde endocannabinoid signaling                         |hsa04723     |4          |933       |60        |61686         |4.407717041800643  |0.0129881              |0.016723599999999998   |PTGS2,MAPK13,ITPR1,MAPK14
Other types of O-glycan biosynthesis                         |hsa00514     |2          |933       |12        |61686         |11.019292604501606 |0.013639799999999999   |0.017257299999999996   |PLOD3,GALNT7
Basal transcription factors                                  |hsa03022     |2          |933       |12        |61686         |11.019292604501606 |0.013639799999999999   |0.017257299999999996   |ERCC3,TAF5L
Fatty acid biosynthesis                                      |hsa00061     |2          |933       |12        |61686         |11.019292604501606 |0.013639799999999999   |0.017257299999999996   |FASN,CBR4
DNA replication                                              |hsa03030     |2          |933       |12        |61686         |11.019292604501606 |0.013639799999999999   |0.017257299999999996   |RPA1,POLE3
Fatty acid metabolism                                        |hsa01212     |3          |933       |34        |61686         |5.833743143559675  |0.014566999999999998   |0.018350599999999998   |FASN,CBR4,ELOVL6
Folate biosynthesis                                          |hsa00790     |2          |933       |17        |61686         |7.7783241914129    |0.026741               |0.0333976              |ALPL,DHFR
Renin-angiotensin system                                     |hsa04614     |2          |933       |17        |61686         |7.7783241914129    |0.026741               |0.0333976              |AGTR1,NLN
Complement and coagulation cascades                          |hsa04610     |3          |933       |43        |61686         |4.612727136768115  |0.027195900000000002   |0.0338206              |CLU,PLAT,SERPINE1
Salivary secretion                                           |hsa04970     |3          |933       |48        |61686         |4.132234726688103  |0.036076800000000006   |0.0446739              |ATP1B1,ITPR1,ADRB1
Fat digestion and absorption                                 |hsa04975     |2          |933       |21        |61686         |6.296738631143776  |0.0396884              |0.048937800000000004   |SLC27A1,ABCA1
