description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Endocytosis                                                  |hsa04144     |33         |1203      |94        |61686         |18.00143258874091  |1.9216099999999998e-32 |5.04e-32               |NEDD4L,WWP1,CDC42,ZFYVE9,CBL,CAV1,CXCR4,TSG101,TRAF6,TGFBR2,TGFBR1,SRC,SH3GL2,RAB5A,PRKCZ,PLD1,PDGFRA,MDM2,SMAD3,SMAD2,RHOA,LDLR,IGF1R,HRAS,HLA-G,FGFR3,ITCH,EGFR,RAB11FIP1,SNX6,SMURF1,DAB2,GIT1
Longevity regulating pathway - multiple species              |hsa04213     |27         |1203      |53        |61686         |26.122147461534844 |3.05979e-32            |7.95545e-32            |ADCY9,SIRT1,ADCY6,AKT3,PIK3R3,RPS6KB1,PRKACB,PRKAB1,PRKAA1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,INSR,IGF1R,IGF1,HRAS,FOXA2,HDAC2,MTOR,FOXO3,FOXO1,AKT2,AKT1
Adherens junction                                            |hsa04520     |27         |1203      |57        |61686         |24.289014306339414 |4.09478e-31            |1.05546e-30            |WASF3,CDH1,CDC42,WASF2,YES1,TGFBR2,TGFBR1,SRC,SNAI1,SNAI2,RAC1,MAPK1,MET,SMAD4,SMAD3,RHOA,INSR,IGF1R,FYN,FGFR1,ERBB2,EGFR,TCF7L1,CTNND1,CTNNB1,NLK,CSNK2A1
Inflammatory bowel disease                                   |hsa05321     |26         |1203      |51        |61686         |26.141117793750915 |4.1605400000000005e-31 |1.06325e-30            |TNF,TLR4,TLR2,TGFB2,TGFB1,STAT6,STAT4,STAT3,STAT1,RELA,NFKB1,NFATC1,SMAD3,SMAD2,JUN,IL17A,IL13,IL12B,IL12A,IL10,IL6,IL4,IL1B,IL1A,IFNG,IL21R
Metabolic pathways                                           |hsa01100     |66         |1203      |570       |61686         |5.937314608216301  |6.24841e-31            |1.58328e-30            |ADCY9,SIRT1,SIRT4,ADCY6,SIRT2,AANAT,ADA,CD38,KL,PLOD3,MTMR3,CDS2,CA2,UQCRFS1,PTGS2,PTEN,PLD1,ATP5F1B,PIK3CG,PIK3CD,PIK3CB,PIK3CA,PDE4D,NT5E,NOS3,NOS1,MTHFR,MTHFD1,COX2,MTAP,MIF,LDHB,LDHA,INPP4A,IDH2,NDST1,HMGCR,HK2,GLS,GAPDH,GALC,G6PC1,FUT2,ALOX12,FHIT,ALDH1A1,FASN,EZH2,PTGES2,GALNT14,DPYD,DNMT3B,DNMT3A,DNMT1,DHFR,GALNT16,CYP19A1,CYP3A4,CYP2C9,CYP2C8,CYP2B6,SIRT7,CERS2,SETD2,GLS2,INPP5J
Oxytocin signaling pathway                                   |hsa04921     |32         |1203      |96        |61686         |17.09226932668329  |1.15214e-30            |2.89487e-30            |ADCY9,ADCY6,CDKN1A,CD38,ROCK2,CAMK2D,CAMK4,SRC,CCND1,ROCK1,RAF1,PTGS2,MAP2K1,MAPK7,MAPK1,PRKACB,PRKAB1,PRKAA1,PIK3CG,OXTR,NRAS,NOS3,NFATC3,NFATC1,MYLK,MEF2C,RHOA,KRAS,JUN,HRAS,FOS,EGFR
Leukocyte transendothelial migration                         |hsa04670     |29         |1203      |75        |61686         |19.827032418952616 |4.01628e-30            |1.00072e-29            |CDH5,CDC42,ROCK2,CLDN2,PIK3R3,CXCR4,EZR,CXCL12,ROCK1,RAP1B,RAC1,PTPN11,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,MSN,MMP9,MMP2,CD99,RHOA,ITGB1,ICAM1,PTK2B,CYBB,CTNND1,CTNNB1,MAPK14
Huntington disease                                           |hsa05016     |32         |1203      |100       |61686         |16.40857855361596  |5.15001e-30            |1.2726099999999997e-29 |ATG14,PPARGC1A,TUBB4B,TUBB3,PPIF,RB1CC1,CREB5,CASP8,CASP3,BECN1,UQCRFS1,TP53,TFAM,SP1,SLC1A2,BDNF,BAX,REST,PSMD9,MAPK9,MAPK8,PPARG,ATP5F1B,COX2,MAP3K10,MAP3K5,APAF1,HDAC2,GRIA2,MTOR,CREB1,BBC3
Thermogenesis                                                |hsa04714     |30         |1203      |84        |61686         |18.313145707160672 |6.99436e-30            |1.71419e-29            |ADCY9,ADCY6,PPARGC1A,CREB5,ARID1A,UQCRFS1,TSC1,SOS1,SMARCD3,SMARCA4,RPS6KB1,RPS6KA3,MAP2K3,PRKG1,PRKACB,PRKAB1,PRKAA1,PPARG,ATP5F1B,NRAS,COX2,MAP3K5,KRAS,HRAS,GRB2,MTOR,FGFR1,MAPK14,CREB1,FGF21
GnRH signaling pathway                                       |hsa04912     |28         |1203      |71        |61686         |20.22183976678023  |2.0182799999999998e-29 |4.9062299999999995e-29 |ADCY9,ADCY6,MAP3K2,CDC42,CAMK2D,SRC,SOS1,MAP2K4,RAF1,MAP2K3,MAP2K1,MAPK9,MAPK8,MAPK7,MAPK1,PRKACB,PLD1,NRAS,MMP14,MMP2,KRAS,JUN,HRAS,GRB2,PTK2B,EGR1,EGFR,MAPK14
Adipocytokine signaling pathway                              |hsa04920     |25         |1203      |56        |61686         |22.891432133950836 |4.38205e-28            |1.05664e-27            |CHUK,PPARGC1A,AKT3,SOCS3,TNF,STK11,STAT3,SLC2A4,SLC2A1,RELA,PTPN11,MAPK9,MAPK8,PRKAB1,PRKAA1,PPARA,NFKBIB,NFKB1,LEPR,JAK2,IKBKB,G6PC1,MTOR,AKT2,AKT1
Rheumatoid arthritis                                         |hsa05323     |25         |1203      |57        |61686         |22.489828061425385 |7.6622e-28             |1.8327999999999997e-27 |CD80,TNFRSF11A,TNFSF11,VEGFA,TNF,TLR4,TLR2,TGFB2,TGFB1,CXCL12,CCL20,CCL5,CCL2,MMP3,JUN,IL17A,CXCL8,IL6,IL1B,IL1A,IFNG,ICAM1,FOS,FLT1,CSF1
Mitophagy - animal                                           |hsa04137     |24         |1203      |52        |61686         |23.666219067715325 |1.85401e-27            |4.39959e-27            |GABARAPL1,RRAS2,MFN2,BECN1,TP53,SRC,SP1,BCL2L1,RELA,MAPK9,MAPK8,NRAS,MITF,KRAS,JUN,HRAS,HIF1A,FOXO3,E2F1,PINK1,RHOT1,CSNK2A1,FIS1,TBK1
Malaria                                                      |hsa05144     |22         |1203      |41        |61686         |27.51438476978286  |3.4316199999999996e-27 |8.07917e-27            |CD40LG,CD40,TNF,TLR4,TLR2,THBS2,THBS1,TGFB2,TGFB1,SELE,SDC1,CCL2,MYD88,MET,IL12A,IL10,CXCL8,IL6,IL1B,IFNG,ICAM1,HGF
VEGF signaling pathway                                       |hsa04370     |23         |1203      |47        |61686         |25.092906032790367 |3.9470499999999996e-27 |9.22006e-27            |CDC42,AKT3,PIK3R3,VEGFA,SRC,RAF1,RAC1,PTGS2,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,NOS3,KRAS,KDR,HRAS,AKT2,AKT1,MAPK14
Fc gamma R-mediated phagocytosis                             |hsa04666     |26         |1203      |68        |61686         |19.605838345313188 |5.3580299999999995e-27 |1.2418999999999999e-26 |CFL2,WASF3,CDC42,WASF2,AKT3,GAB2,PIK3R3,RPS6KB1,RAF1,RAC1,MAP2K1,MAPK1,PRKCE,PLD1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,MARCKS,LIMK1,AKT2,AKT1,MARCKSL1,CRKL
Melanogenesis                                                |hsa04916     |25         |1203      |62        |61686         |20.67613225002011  |1.03681e-26            |2.3846599999999998e-26 |ADCY9,ADCY6,CAMK2D,FZD7,FZD6,FZD4,FZD5,WNT7A,WNT1,RAF1,MAP2K1,MAPK1,PRKACB,NRAS,MITF,KRAS,KIT,HRAS,GSK3B,WNT3A,TCF7L1,EDN1,CTNNB1,WNT4,CREB1
Cholinergic synapse                                          |hsa04725     |27         |1203      |79        |61686         |17.52498500583983  |1.97626e-26            |4.5107e-26             |ADCY9,CHRM1,ADCY6,AKT3,CREB5,CAMK2D,CAMK4,PIK3R3,BCL2,MAP2K1,MAPK1,PRKACB,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,JAK2,HRAS,FYN,FOS,AKT2,AKT1,CREB1
Bacterial invasion of epithelial cells                       |hsa05100     |23         |1203      |50        |61686         |23.587331670822945 |2.5020600000000004e-26 |5.66755e-26            |CDH1,CDC42,WASF2,CBL,CAV1,PIK3R3,SRC,SHC1,RAC1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,SEPTIN2,MET,RHOA,ITGB1,ITGA5,FN1,ELMO2,CTNNB1,CRKL
Oocyte meiosis                                               |hsa04114     |26         |1203      |74        |61686         |18.01617577677428  |7.2368e-26             |1.62692e-25            |ADCY9,ADCY6,CDK2,CDC25C,CCNE1,PTTG1,CCNE2,BTRC,CAMK2D,SMC1A,YWHAZ,YWHAG,AURKA,RPS6KA3,MAP2K1,MAPK1,PRKACB,PPP2R5E,PPP2CB,PLK1,AR,IGF1R,IGF1,CPEB2,CPEB1,MAPK14
Cell adhesion molecules                                      |hsa04514     |24         |1203      |64        |61686         |19.228802992518705 |8.72721e-25            |1.9473400000000002e-24 |CADM1,ICOSLG,CDH5,CDH1,CD40LG,CD40,CD34,CD80,CLDN2,SELE,SDC1,NCAM1,CD99,L1CAM,ITGB8,ITGB1,ITGA6,ICAM1,HLA-G,ALCAM,VSIR,LRRC4,VCAN,CD274
RIG-I-like receptor signaling pathway                        |hsa04622     |22         |1203      |50        |61686         |22.561795511221945 |1.05406e-24            |2.3345500000000003e-24 |DDX58,CHUK,ATG12,CASP8,FADD,TRAF6,TRAF3,TNF,RELA,MAPK9,MAPK8,PIN1,NFKBIB,NFKB1,IL12B,IL12A,CXCL8,IKBKB,SIKE1,CYLD,MAPK14,TBK1
cGMP-PKG signaling pathway                                   |hsa04022     |29         |1203      |115       |61686         |12.930673316708228 |5.1170800000000006e-24 |1.1250099999999999e-23 |ADCY9,ADCY6,PPIF,AKT3,CREB5,ROCK2,SRF,SLC8A1,ROCK1,RAF1,MAP2K1,MAPK1,PRKG1,PRKCE,PIK3CG,ATP2A2,NOS3,NFATC3,NFATC1,MYLK,MEF2D,MEF2C,RHOA,INSR,GATA4,AKT2,AKT1,EDNRA,CREB1
Basal cell carcinoma                                         |hsa05217     |20         |1203      |40        |61686         |25.63840399002494  |5.16687e-24            |1.1276600000000001e-23 |CDKN1A,FZD7,FZD6,FZD4,AXIN2,FZD5,WNT7A,WNT1,TP53,BMP2,SMO,BAX,BAK1,APC,GSK3B,GLI1,WNT3A,TCF7L1,CTNNB1,WNT4
Ubiquitin mediated proteolysis                               |hsa04120     |24         |1203      |69        |61686         |17.835411471321695 |7.31806e-24            |1.58558e-23            |NEDD4L,UBE2C,WWP1,PIAS3,STUB1,KEAP1,UBE3C,CBL,SOCS3,BTRC,SOCS1,CUL5,VHL,UBE2N,UBE2I,TRAF6,BRCA1,SKP2,SIAH1,MDM2,XIAP,ITCH,SMURF1,FBXW7
Viral protein interaction with cytokine and cytokine receptor|hsa04061     |22         |1203      |58        |61686         |19.44982371657064  |5.75932e-23            |1.23887e-22            |CCL26,TNFRSF10A,TNFRSF10B,TNFSF10,CXCR4,TNF,CXCL12,CX3CL1,CCL20,CCL8,CCL5,CCL4,CCL2,CCL1,IL10RA,IL10,CXCL8,IL6R,IL6,ACKR3,CSF1,CCR1
Type II diabetes mellitus                                    |hsa04930     |20         |1203      |44        |61686         |23.307639990931765 |6.131790000000001e-23  |1.30958e-22            |SOCS3,SOCS1,PIK3R3,TNF,SLC2A4,MAPK9,MAPK8,MAPK1,PRKCZ,PRKCE,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,INSR,IKBKB,HK2,MTOR,SOCS4
Spinocerebellar ataxia                                       |hsa05017     |25         |1203      |84        |61686         |15.260954755967227 |7.20885e-23            |1.5286799999999999e-22 |PUM2,ATG14,PPIF,AKT3,RB1CC1,PUM1,BECN1,PIK3R3,VLDLR,SP1,ATXN1,PSMD9,MAPK9,MAPK8,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ATP2A2,MAP3K5,GRIA2,MTOR,AKT2,AKT1
Epithelial cell signaling in Helicobacter pylori infection   |hsa05120     |20         |1203      |46        |61686         |22.29426433915212  |1.88208e-22            |3.9629800000000003e-22 |CHUK,CDC42,CASP3,SRC,MAP2K4,CCL5,RELA,RAC1,PTPN11,MAPK9,MAPK8,PAK1,NFKB1,MET,JUN,CXCL8,IKBKB,EGFR,MAPK14,GIT1
ECM-receptor interaction                                     |hsa04512     |20         |1203      |47        |61686         |21.819918289382926 |3.2164e-22             |6.725210000000001e-22  |CD44,THBS2,THBS1,SPP1,SDC1,LAMC2,LAMC1,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,GP1BA,FN1,COL4A2,COL4A1,COL1A2,COL1A1
Gap junction                                                 |hsa04540     |22         |1203      |63        |61686         |17.906186913668208 |4.925219999999999e-22  |1.02267e-21            |ADCY9,ADCY6,MAP3K2,TUBB4B,TUBB3,SRC,SOS1,RAF1,MAP2K1,MAPK7,MAPK1,PRKG1,PRKACB,PDGFRB,PDGFRA,NRAS,KRAS,HRAS,GRB2,GJA1,EGFR,LPAR1
Apoptosis - multiple species                                 |hsa04215     |17         |1203      |30        |61686         |29.056857855361596 |7.20818e-22            |1.4863800000000002e-21 |BCL2L11,CASP8,CASP7,CASP3,FADD,BECN1,BCL2L1,BCL2,BAX,BAK1,MAPK9,MAPK8,PMAIP1,BIRC5,XIAP,APAF1,BBC3
Parkinson disease                                            |hsa05012     |24         |1203      |82        |61686         |15.007846238063378 |8.132869999999999e-22  |1.6655700000000001e-21 |ATF6,TUBB4B,TUBB3,PPIF,MFN2,CASP3,CAMK2D,UQCRFS1,TP53,BCL2L1,BAX,PSMD9,MAPK9,MAPK8,PRKACB,ATP5F1B,COX2,MAP3K5,HSPA5,APAF1,DUSP1,PINK1,DAXX,ADORA2A
Thyroid cancer                                               |hsa05216     |17         |1203      |33        |61686         |26.415325323055995 |6.6472900000000004e-21 |1.3520700000000001e-20 |CDKN1A,CDH1,TP53,BRAF,CCND1,BAX,RET,BAK1,MAP2K1,MAPK1,PPARG,NRAS,MYC,KRAS,HRAS,TCF7L1,CTNNB1
Alcoholism                                                   |hsa05034     |22         |1203      |73        |61686         |15.45328459672736  |1.9909999999999998e-20 |4.02235e-20            |HDAC5,HDAC4,CREB5,CAMK4,BRAF,SOS1,SHC1,BDNF,RAF1,MAP2K1,MAPK1,PRKACB,NTRK2,NRAS,KRAS,HRAS,HDAC2,GRB2,HDAC7,ADORA2B,ADORA2A,CREB1
Inflammatory mediator regulation of TRP channels             |hsa04750     |21         |1203      |67        |61686         |16.071835337030556 |5.77055e-20            |1.15798e-19            |ADCY9,ADCY6,CAMK2D,PIK3R3,SRC,PTGER4,PTGER2,MAP2K3,MAPK9,MAPK8,PRKCE,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,IL1B,IGF1,ALOX12,MAPK14
Hypertrophic cardiomyopathy                                  |hsa05410     |19         |1203      |54        |61686         |18.04183984483236  |2.72262e-19            |5.42708e-19            |ACTC1,TPM1,TNF,TGFB2,TGFB1,SLC8A1,PRKAB1,PRKAA1,ATP2A2,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,IL6,IGF1,EDN1
Legionellosis                                                |hsa05134     |17         |1203      |43        |61686         |20.27222641071739  |1.9978799999999997e-18 |3.95607e-18            |CASP8,CASP7,CASP3,TNF,TLR4,TLR2,RELA,RAB1A,NFKB2,NFKB1,MYD88,IL12B,IL12A,CXCL8,IL6,IL1B,APAF1
Adrenergic signaling in cardiomyocytes                       |hsa04261     |21         |1203      |81        |61686         |13.293987254087003 |4.68539e-18            |9.21666e-18            |ADCY9,ADCY6,AKT3,CREB5,CAMK2D,ACTC1,TPM1,SLC9A1,SLC8A1,BCL2,MAPK1,PRKACB,PPP2R5E,PPP2R2A,PPP2CB,PIK3CG,ATP2A2,AKT2,AKT1,MAPK14,CREB1
GnRH secretion                                               |hsa04929     |17         |1203      |52        |61686         |16.763571839631688 |8.828870000000001e-17  |1.7253799999999998e-16 |AKT3,PIK3R3,SPP1,RAF1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,HRAS,AKT2,AKT1,ESR2
Dilated cardiomyopathy                                       |hsa05414     |18         |1203      |62        |61686         |14.88681522001448  |1.21105e-16            |2.35133e-16            |ADCY9,ADCY6,ACTC1,TPM1,TNF,TGFB2,TGFB1,SLC8A1,PRKACB,ATP2A2,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,IGF1
Glucagon signaling pathway                                   |hsa04922     |17         |1203      |59        |61686         |14.774673485777083 |9.82209e-16            |1.89471e-15            |SIRT1,PPARGC1A,AKT3,CREB5,CAMK2D,SLC2A1,PRKACB,PRKAB1,PRKAA1,PPARA,LDHB,LDHA,G6PC1,FOXO1,AKT2,AKT1,CREB1
Fanconi anemia pathway                                       |hsa03460     |12         |1203      |22        |61686         |27.969167989118116 |1.54916e-15            |2.9503e-15             |BRCA2,BRCA1,RPA1,REV3L,RAD51,ATR,MLH1,HES1,FANCG,FANCA,FANCM,REV1
Allograft rejection                                          |hsa05330     |12         |1203      |22        |61686         |27.969167989118116 |1.54916e-15            |2.9503e-15             |CD40LG,CD40,CD80,TNF,FASLG,FAS,IL12B,IL12A,IL10,IL4,IFNG,HLA-G
Phagosome                                                    |hsa04145     |18         |1203      |80        |61686         |11.537281795511223 |1.6725099999999997e-14 |3.16507e-14            |TUBB4B,TUBB3,SCARB1,TLR4,TLR2,THBS2,THBS1,TAP1,RAC1,RAB5A,OLR1,NOS1,LAMP1,ITGB3,ITGB1,ITGA5,HLA-G,CYBB
Vascular smooth muscle contraction                           |hsa04270     |18         |1203      |81        |61686         |11.394846217788862 |2.11132e-14            |3.9703500000000005e-14 |ADCY9,ADCY6,ROCK2,BRAF,ROCK1,RAF1,MAP2K1,MAPK1,PRKG1,PRKCE,PRKACB,MYLK,MYH10,RHOA,EDNRA,EDN1,ADORA2B,ADORA2A
Regulation of lipolysis in adipocytes                        |hsa04923     |15         |1203      |50        |61686         |15.383042394014963 |2.4516900000000002e-14 |4.5816e-14             |ADCY9,ADCY6,AKT3,PIK3R3,PTGS2,PRKG1,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,INSR,AKT2,AKT1
Serotonergic synapse                                         |hsa04726     |17         |1203      |72        |61686         |12.107024106400665 |3.7836199999999996e-14 |7.02672e-14            |CASP3,BRAF,SLC6A4,RAF1,PTGS2,MAP2K1,MAPK1,PRKACB,NRAS,KRAS,APP,HTR1B,HRAS,ALOX12,DUSP1,CYP2C9,CYP2C8
Viral myocarditis                                            |hsa05416     |13         |1203      |35        |61686         |19.045671535447095 |5.49428e-14            |1.0017e-13             |CD40LG,CD40,CD80,CAV1,CASP8,CASP3,CCND1,RAC1,ICAM1,HLA-G,ABL2,FYN,ABL1
Notch signaling pathway                                      |hsa04330     |13         |1203      |35        |61686         |19.045671535447095 |5.49428e-14            |1.0017e-13             |NCSTN,NCOR2,KAT2B,NUMB,ATXN1,NOTCH2,NOTCH1,LFNG,HES1,HDAC2,JAG1,DLL4,CTBP2
Protein digestion and absorption                             |hsa04974     |13         |1203      |35        |61686         |19.045671535447095 |5.49428e-14            |1.0017e-13             |SLC8A1,SLC1A1,ELN,COL21A1,COL15A1,COL10A1,COL7A1,COL5A2,COL4A2,COL4A1,COL3A1,COL1A2,COL1A1
Protein processing in endoplasmic reticulum                  |hsa04141     |16         |1203      |63        |61686         |13.022681391758697 |6.16354e-14            |1.1169100000000001e-13 |ATF6,SEC23A,STUB1,BCL2,BAX,BAK1,DNAJC3,MAPK9,MAPK8,MAP3K5,HSP90AA1,HSPA5,AMFR,DERL1,YOD1,UBQLN1
Hematopoietic cell lineage                                   |hsa04640     |16         |1203      |65        |61686         |12.621983502781509 |1.0511099999999999e-13 |1.89326e-13            |CD44,CD38,CD34,TNF,KIT,ITGB3,ITGA5,ITGA3,ITGA6,IL6R,IL6,IL4,IL1B,IL1A,GP1BA,CSF1
African trypanosomiasis                                      |hsa05143     |12         |1203      |30        |61686         |20.51072319201995  |1.79473e-13            |3.21332e-13            |TNF,SELE,MYD88,FASLG,FAS,IL12B,IL12A,IL10,IL6,IL1B,IFNG,ICAM1
Dopaminergic synapse                                         |hsa04728     |17         |1203      |82        |61686         |10.63055775196156  |3.76614e-13            |6.70284e-13            |AKT3,CREB5,CLOCK,CAMK2D,MAPK9,MAPK8,PRKACB,PPP2R5E,PPP2R2A,PPP2CB,GSK3B,GRIA2,FOS,AKT2,AKT1,MAPK14,CREB1
Carbohydrate digestion and absorption                        |hsa04973     |11         |1203      |25        |61686         |22.561795511221945 |5.15016e-13            |9.11181e-13            |AKT3,PIK3R3,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,HK2,G6PC1,AKT2,AKT1
Bile secretion                                               |hsa04976     |14         |1203      |50        |61686         |14.357506234413965 |5.2162e-13             |9.17437e-13            |ADCY9,ADCY6,CFTR,SCARB1,NR1H4,NR0B2,CA2,SLC9A1,SLC2A1,PRKACB,ABCB1,LDLR,HMGCR,CYP3A4
Arrhythmogenic right ventricular cardiomyopathy              |hsa05412     |13         |1203      |42        |61686         |15.871392946205914 |8.37016e-13            |1.46355e-12            |SLC8A1,ATP2A2,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,GJA1,TCF7L1,DSC2,CTNNB1
Aldosterone-regulated sodium reabsorption                    |hsa04960     |11         |1203      |26        |61686         |21.694034145405716 |8.76903e-13            |1.52438e-12            |NEDD4L,PIK3R3,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,KRAS,INSR,IGF1
Maturity onset diabetes of the young                         |hsa04950     |10         |1203      |20        |61686         |25.63840399002494  |1.18691e-12            |2.05136e-12            |HNF1B,HNF1A,PAX6,NEUROD1,HES1,HNF4G,HNF4A,FOXA2,MNX1,NR5A2
Cytosolic DNA-sensing pathway                                |hsa04623     |12         |1203      |35        |61686         |17.58061987887424  |1.58284e-12            |2.7199400000000002e-12 |DDX58,CHUK,ADAR,CCL5,CCL4,RELA,NFKBIB,NFKB1,IL6,IL1B,IKBKB,TBK1
Long-term depression                                         |hsa04730     |13         |1203      |45        |61686         |14.813300083125519 |2.26849e-12            |3.87588e-12            |BRAF,RAF1,MAP2K1,MAPK1,PRKG1,PPP2CB,NRAS,NOS1,KRAS,IGF1R,IGF1,HRAS,GRIA2
Long-term potentiation                                       |hsa04720     |13         |1203      |46        |61686         |14.491271820448878 |3.10563e-12            |5.27604e-12            |CAMK2D,CAMK4,BRAF,RPS6KA3,RAP1B,RAF1,MAP2K1,MAPK1,PRKACB,NRAS,KRAS,HRAS,GRIA2
Type I diabetes mellitus                                     |hsa04940     |10         |1203      |23        |61686         |22.29426433915212  |6.9693e-12             |1.1773e-11             |CD80,TNF,FASLG,FAS,IL12B,IL12A,IL1B,IL1A,IFNG,HLA-G
Graft-versus-host disease                                    |hsa05332     |9          |1203      |18        |61686         |25.63840399002494  |1.64474e-11            |2.7628e-11             |CD80,TNF,FASLG,FAS,IL6,IL1B,IL1A,IFNG,HLA-G
Antifolate resistance                                        |hsa01523     |10         |1203      |25        |61686         |20.51072319201995  |1.92194e-11            |3.2104e-11             |CHUK,TNF,RELA,NFKB1,MTHFR,IL6,IL1B,IKBKB,ALOX12,DHFR
Hedgehog signaling pathway                                   |hsa04340     |10         |1203      |28        |61686         |18.31314570716067  |7.31696e-11            |1.21543e-10            |CCND2,BTRC,SMO,BCL2,CCND1,PRKACB,LRP2,GSK3B,GLI1,SMURF1
Ovarian steroidogenesis                                      |hsa04913     |11         |1203      |39        |61686         |14.462689430270478 |1.50869e-10            |2.49226e-10            |ADCY9,ADCY6,SCARB1,PTGS2,PRKACB,LDLR,INSR,IGF1R,IGF1,CYP19A1,CYP1B1
Intestinal immune network for IgA production                 |hsa04672     |10         |1203      |32        |61686         |16.02400249376559  |3.3512e-10             |5.50555e-10            |ICOSLG,CD40LG,CD40,CD80,CXCR4,TGFB1,CXCL12,IL10,IL6,IL4
RNA transport                                                |hsa03013     |11         |1203      |42        |61686         |13.42964018525116  |3.6525999999999994e-10 |5.9679e-10             |PRMT5,EIF3J,GEMIN2,UBE2I,SMN1,RAN,FMR1,EIF4EBP1,EIF4E,EIF4A2,EIF4A1
Autoimmune thyroid disease                                   |hsa05320     |9          |1203      |24        |61686         |19.228802992518702 |3.9812e-10             |6.46945e-10            |CD40LG,CD40,CD80,TG,FASLG,FAS,IL10,IL4,HLA-G
Amphetamine addiction                                        |hsa05031     |11         |1203      |47        |61686         |12.00095505916061  |1.3596e-09             |2.1974099999999998e-09 |SIRT1,ARC,CREB5,CAMK2D,CAMK4,PRKACB,JUN,HDAC2,GRIA2,FOS,CREB1
Phosphatidylinositol signaling system                        |hsa04070     |10         |1203      |39        |61686         |13.147899482064071 |2.91808e-09            |4.69089e-09            |MTMR3,CDS2,PIK3R3,PTEN,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,INPP4A
Gastric acid secretion                                       |hsa04971     |10         |1203      |44        |61686         |11.653819995465883 |1.04263e-08            |1.6670900000000002e-08 |ADCY9,ADCY6,CFTR,CCKBR,CAMK2D,CA2,EZR,SLC9A1,PRKACB,MYLK
Hippo signaling pathway - multiple species                   |hsa04392     |6          |1203      |10        |61686         |30.766084788029925 |1.06721e-08            |1.69732e-08            |RASSF1,YAP1,RASSF2,STK3,PAK1,LATS2
Vasopressin-regulated water reabsorption                     |hsa04962     |8          |1203      |26        |61686         |15.777479378476883 |2.33828e-08            |3.69918e-08            |ADCY9,ADCY6,CREB5,RAB5A,PRKACB,ARHGDIA,AQP3,CREB1
Aldosterone synthesis and secretion                          |hsa04925     |11         |1203      |63        |61686         |8.953093456834104  |3.6166e-08             |5.6913900000000004e-08 |ADCY9,ADCY6,SCARB1,CREB5,CAMK2D,CAMK4,PRKCE,PRKACB,ATF1,LDLR,CREB1
Neuroactive ligand-receptor interaction                      |hsa04080     |16         |1203      |150       |61686         |5.469526184538653  |4.73562e-08            |7.413360000000001e-08  |CHRM1,CCKBR,THRB,PTGER4,PTGER2,P2RX7,OXTR,OPRM1,LEPR,HTR1B,GRIA2,EDNRA,EDN1,LPAR1,ADORA2B,ADORA2A
Circadian entrainment                                        |hsa04713     |11         |1203      |67        |61686         |8.418580414635054  |7.02976e-08            |1.09474e-07            |ADCY9,ADCY6,CAMK2D,MAPK1,PRKG1,PRKACB,PER1,NOS1,GRIA2,FOS,CREB1
Pancreatic secretion                                         |hsa04972     |10         |1203      |58        |61686         |8.840828962077564  |1.71284e-07            |2.65358e-07            |ADCY9,ADCY6,CFTR,CD38,CA2,SLC9A1,RAP1B,RAC1,ATP2A2,RHOA
Inositol phosphate metabolism                                |hsa00562     |8          |1203      |33        |61686         |12.43074132849694  |1.84112e-07            |2.8376e-07             |MTMR3,PTEN,PIK3CG,PIK3CD,PIK3CB,PIK3CA,INPP4A,INPP5J
Complement and coagulation cascades                          |hsa04610     |9          |1203      |45        |61686         |10.255361596009974 |1.86841e-07            |2.8649e-07             |CLU,PLAUR,PLAU,PLAT,SERPINE1,CFH,FGG,FGB,FGA
Autophagy - other                                            |hsa04136     |7          |1203      |23        |61686         |15.605985037406485 |1.9673300000000002e-07 |3.00119e-07            |GABARAPL1,ATG12,BECN1,PPP2CB,MTOR,ATG4D,ATG16L1
